id,creationdate,score,viewcount,title,answercount,commentcount,favoritecount,quest_name,quest_rep,ans_name,ans_rep
"14718643","2013-02-05 23:03:49","0","5857","Pandas undocumented DataFrame.keys() method","1","3","0","Gill Bates","14390","abarnert","354835"
"14719018","2013-02-05 23:39:11","1","1005","python pandas: How to calculate elapsed time between spans?","1","0","0","Abe","22818","Zelazny7","40026"
"14727469","2013-02-06 11:04:30","1","4349","Pandas read_csv(): keep 0 as 0 (not convert it to NaN)","1","1","","joris","133465","Andy Hayden","360619"
"14729082","2013-02-06 12:26:32","1","412","NumericType Error - convert to a float for a calculation?","1","0","","user1911092","3951","Andy Hayden","360619"
"14731714","2013-02-06 14:42:12","5","3168","Value Error when Slicing in Pandas","1","1","","BigHandsome","4863","Rutger Kassies","61775"
"14747293","2013-02-07 09:05:51","0","1199","Pandas resample not adding up","1","4","","Tony","170","Chang She","16692"
"14747518","2013-02-07 09:19:57","-1","475","inputting and aligning protein sequence","1","2","","user2050115","1","",""
"14751165","2013-02-07 12:30:10","0","460","Using MultiIndex on DataFrame","1","5","","femibyte","3327","",""
"14775068","2013-02-08 14:46:31","7","7352","How to apply linregress in Pandas bygroup","1","0","0","user1911866","769","Andy Hayden","360619"
"14793621","2013-02-10 01:21:30","0","642","how to import .txt contents into a line of code in python 2.7","1","5","","Poncho","13","tshauck","20776"
"14808106","2013-02-11 08:06:44","3","1392","Dictionary where list is value as dataframe","1","1","0","gus","397","",""
"14810060","2013-02-11 10:16:46","4","1187","Python: KeyError 'shift'","1","7","0","VincentH","1009","twiecki","1316"
"14816384","2013-02-11 16:27:53","1","395","Ensure consistent time indexing in statsmodels predict","1","3","0","jmz","4148","jseabold","7923"
"14820124","2013-02-11 20:19:21","2","1063","How to produce plot with text as ytick labels","1","4","","clstaudt","21526","tacaswell","84709"
"14821519","2013-02-11 21:51:06","1","187","Handling detection limits in a Series","1","0","","Rich Signell","14887","Andy Hayden","360619"
"14822688","2013-02-11 23:12:04","1","730","Replace MultiIndex's contents with DataFrame columns","1","0","","duckworthd","14689","Andy Hayden","360619"
"14828734","2013-02-12 08:53:05","3","704","How to Apply an equation to a Pandas dataframe ByGroup","1","2","0","user1911866","769","",""
"14837844","2013-02-12 17:04:47","5","1295","How to implement my own describe() function to use in resample()","1","2","0","Pablo","983","zach","29525"
"14846147","2013-02-13 03:57:20","2","113","How to troubleshoot pandas bug/feature?","1","0","","kjo","33783","Danica","28443"
"14847551","2013-02-13 06:13:39","3","6639","Pandas: DataFrame.sum() or DataFrame().as_matrix.sum()","1","1","0","sanguineturtle","1425","sanguineturtle","1425"
"14849855","2013-02-13 09:04:54","2","1141","Using Pandas Multiindex with quantities fails with 'Categorical levels must be unique'","1","2","","P3trus","6787","",""
"14859085","2013-02-13 17:13:47","3","2215","Reading from file a hierarchical ascii table using Pandas","1","0","0","Nic","3375","zach","29525"
"14868329","2013-02-14 05:26:43","3","6322","pandas reindex a dataframe with duplicate keys","1","5","0","tarotcard","163","D. A.","3389"
"14892748","2013-02-15 10:31:31","0","122","associating entries from one pandas data frame to a second one based on time","1","0","","languitar","6564","DSM","342799"
"14897100","2013-02-15 14:42:40","9","4014","Create multiple columns in pandas aggregation function","1","0","0","Dave Anderson","667","Zelazny7","40026"
"14907364","2013-02-16 05:40:53","3","1841","pandas transform timeseries into multiple column DataFrame","1","0","0","tesla1060","2621","root","76728"
"14914296","2013-02-16 19:34:25","2","878","Pandas timestamp doesn't play nicely with numpy datetime?","1","0","","Peter","1045","Jeff","125552"
"14916358","2013-02-16 23:37:04","12","16274","Reshaping dataframes in pandas based on column labels","1","0","0","","","Chang She","16692"
"14936646","2013-02-18 12:43:58","16","14930","How to return a matplotlib.figure.Figure object from Pandas plot function","1","0","0","bigbug","56144","joris","133465"
"14945144","2013-02-18 20:57:36","2","4073","use pandas to retrieve files over FTP","1","1","","Cath Penfold","281","",""
"14948558","2013-02-19 01:56:10","0","961","What's the `DataFrameGroupBy`-equivalent of `dict.keys`?","1","0","","kjo","33783","DSM","342799"
"14949455","2013-02-19 03:41:55","5","1784","Column operations in Pandas","1","0","0","Amelio Vazquez-Reina","91690","DSM","342799"
"14957116","2013-02-19 12:07:28","9","11231","How to split a dataframe according to a boolean criterion?","1","0","0","kjo","33783","Andy Hayden","360619"
"14964183","2013-02-19 17:54:32","1","1204","Pandas groupby indexing before and after transform","1","1","","beardc","20313","",""
"14968445","2013-02-19 22:07:24","1","765","Pandas : Merge two Dataframes on a column, but keep only data for unlike Columns","1","0","","David Yang","2101","DSM","342799"
"14986510","2013-02-20 17:46:47","13","15249","picking out elements based on complement of indices in Python pandas","1","2","0","","","Zelazny7","40026"
"14991195","2013-02-20 22:31:29","35","52703","How to remove rows with null values from kth column onward in python","1","0","0","user1140126","2621","Andy Hayden","360619"
"15003828","2013-02-21 13:44:51","18","39493","returning aggregated dataframe from pandas groupby","1","5","0","JD Long","59755","",""
"15008252","2013-02-21 17:11:16","3","2589","How to do a data frame join with pandas?","1","0","","clstaudt","21526","DSM","342799"
"15010801","2013-02-21 19:40:25","4","1615","delete empty columns in a huge file","1","15","","user1140126","2621","",""
"15011245","2013-02-21 20:07:30","0","2221","Add title to pandas histogram using ""by"" argument","1","0","","languitar","6564","languitar","6564"
"15016831","2013-02-22 04:27:30","1","1441","In python pandas adding age bands to dataframe","1","0","","user2098002","11","",""
"15016980","2013-02-22 04:43:25","5","2156","Pandas: Using a pd.Series to sort a pd.DataFrame with index","1","1","0","sanguineturtle","1425","Andy Hayden","360619"
"15022696","2013-02-22 11:03:55","0","1432","Error when applying a function over multiple columns in a pandas dataframe","1","0","","tictoc","5","Francesco Montesano","8505"
"15034594","2013-02-22 22:56:26","0","451","pandas combine multiple dataframes or use as updates","1","1","0","mathtick","6536","Zelazny7","40026"
"15041868","2013-02-23 14:58:11","4","1768","Render output of Pandas 'to_latex' method in a matplotlib plot","1","0","","vg425","65","Warren Weckesser","110894"
"15045582","2013-02-23 20:56:19","3","2288","unmelting a pandas dataframe in Python?","1","0","","","","beardc","20313"
"15053834","2013-02-24 16:29:25","3","577","splitting and concatenating dataframes in Python pandas for plotting with rpy2","1","1","","","","Andy Hayden","360619"
"15067370","2013-02-25 12:49:35","1","1442","Set operations on a series","1","3","","analystic","351","",""
"15069814","2013-02-25 14:55:21","19","13702","Formatting latex (to_latex) output","1","1","0","Joop","7850","mbatchkarov","15507"
"15070279","2013-02-25 15:20:31","5","4888","Speeding up outliers check on a pandas Series","1","0","0","ocefpaf","569","Zelazny7","40026"
"15077885","2013-02-25 22:39:13","1","1118","TypeError when changing an integer data series in pandas","1","0","","kmt","11","",""
"15088190","2013-02-26 11:39:19","2","256","What is the easiest way to load a filtered .tda file using pandas?","1","1","","Paul Oyster","1133","",""
"15093115","2013-02-26 15:35:58","0","54","Trouble with groupss and aggregation","1","1","","user2111827","79","Zelazny7","40026"
"15093582","2013-02-26 15:56:55","3","1948","Pandas install requiring NumPy 1.6.1","1","6","","danpelota","2245","",""
"15095740","2013-02-26 17:44:14","5","1313","Cumulative OLS with Python Pandas","1","5","0","ely","74834","ely","74834"
"15100391","2013-02-26 22:13:05","0","138","Pandas file IO Read Error","1","2","","user892627","121","",""
"15102158","2013-02-27 00:37:52","0","3098","Pandas: Why does DataFrame.drop(labels) return a DataFrame with removed label name","1","8","","sanguineturtle","1425","",""
"15105707","2013-02-27 06:38:18","2","1378","regression coefficient calculation in python","1","1","0","user2051726","39","",""
"15115116","2013-02-27 14:52:50","0","667","Is it possible to apply user defined functions to series in pandas?","1","1","","Roman","124799","Wouter Overmeire","65876"
"15118131","2013-02-27 17:15:02","0","204","How can I emulate converters when constructiing a DataFrame?","1","0","","Louis Thibault","20340","Rob Story","121"
"15120763","2013-02-27 19:33:19","3","6318","Getting a time index in python for pandas dataframe","1","0","0","Taylor","1787","abudis","2841"
"15121377","2013-02-27 20:08:24","3","1011","Should multi-index levels be updated after dropna() called on pandas DataFrame?","1","0","0","John Cornwell","359","K.-Michael Aye","5495"
"15123591","2013-02-27 22:19:19","2","838","Selecting different columns in a pandas dataframe","1","1","","nitin","7242","HYRY","94893"
"15125407","2013-02-28 00:40:53","2","3019","dealing with zero log values in numpy/pandas","1","4","","","","",""
"15127048","2013-02-28 03:43:14","2","297","Distribute data of one time series onto another","1","0","0","K.-Michael Aye","5495","HYRY","94893"
"15135323","2013-02-28 12:14:55","0","429","Selecting and averaging values in pandas data frames","1","0","0","clstaudt","21526","HYRY","94893"
"15137877","2013-02-28 14:23:05","2","4937","Return index values of a sorted row using pandas?","1","0","","BigHandsome","4863","HYRY","94893"
"15141789","2013-02-28 17:24:34","3","655","Can pandas and file system be used as a replacement for databases?","1","0","0","Roman","124799","K.-Michael Aye","5495"
"15190728","2013-03-03 20:53:48","0","1919","How to use Python and Pandas to find bests opportunities in triangular arbitrage","1","0","","working4coins","1997","",""
"15204991","2013-03-04 15:25:57","4","2405","Find multiple values in a Numpy array","1","0","0","Yariv","12945","NPE","487424"
"15207279","2013-03-04 17:22:33","3","1158","Return sorted indexes skipping nan values in pandas?","1","0","","BigHandsome","4863","Dan Allan","34153"
"15209636","2013-03-04 19:35:31","1","2312","convert_to_r_dataframe module object has no attribute","1","1","","user2133151","247","herrfz","4814"
"15210520","2013-03-04 20:29:17","6","1911","matplotlib/pandas: put line label along the plotted lines in time series plot","1","0","0","nom-mon-ir","3768","Joe Kington","275588"
"15214248","2013-03-05 01:27:12","1","550","Pandas: Using rolling_mean() with maximum information criteria as a Smoothing Function?","1","3","","sanguineturtle","1425","nitin","7242"
"15228744","2013-03-05 16:15:06","3","2377","pandas dataframe: how to match on multiple index levels when doing arithmetic operations involving two dataframes","1","0","","user2136502","69","",""
"15247082","2013-03-06 12:13:37","2","3511","difference between ""!="" and ""not_equal"" in pandas","1","6","0","user642897","9131","",""
"15254984","2013-03-06 18:19:32","2","2775","Pandas indexing and accessing columns by names","1","4","0","UNagaswamy","2068","mbatchkarov","15507"
"15259144","2013-03-06 22:12:10","11","4238","qtconsole not rendering pandas dataframes as html notebook_repr_html option","1","0","0","hernamesbarbara","6870","Paul H","65406"
"15262527","2013-03-07 03:24:09","6","1891","How to pull a date index out of a pandas dataframe to use as x-axis in matplotlib","1","1","0","Jeff","377","",""
"15271389","2013-03-07 12:34:37","1","1346","Better solution when dealing with the missing data for those dataframe objs exported from related db","1","10","0","simomo","706","simomo","706"
"15281320","2013-03-07 20:43:16","8","8736","classifying a series to a new column in pandas","1","0","0","stites","4903","DSM","342799"
"15288158","2013-03-08 06:36:36","1","82","Data frame creation from an input file","1","0","","naz","437","",""
"15291153","2013-03-08 09:54:29","5","7468","Pandas Dataframe output to JSON","1","0","0","Clayton","1535","root","76728"
"15304063","2013-03-08 21:59:57","2","1935","why column name is wrong after using pandas.read_csv","1","0","0","q0987","35008","DSM","342799"
"15315247","2013-03-09 19:58:35","2","599","Inputting quantiles to ggplot geom_boxplot using rpy2 in python","1","1","","","","",""
"15327099","2013-03-10 20:19:49","0","908","Strategies for handling nominal values with numerical attributes","1","0","","mwoods","317","ogrisel","39339"
"15327831","2013-03-10 21:24:55","1","212","How to substract 2 columns of unaligned data with Python/Pandas?","1","0","","working4coins","1997","HYRY","94893"
"15350764","2013-03-11 23:48:21","0","131","Transpose Multidimensional Table","1","0","","kbgo","75","Dan Allan","34153"
"15356287","2013-03-12 08:21:37","3","9830","pandas join/merge 'Reindexing only valid with uniquely valued Index '","1","5","","user1708646","111","",""
"15363419","2013-03-12 14:05:27","10","8332","finding nearest items across two lists/arrays in Python","1","14","0","","","Jaime","65786"
"15365606","2013-03-12 15:41:16","1","3813","pandas.DataFrame - how to reindex by group?","1","3","","Gill Bates","14390","",""
"15366949","2013-03-12 16:35:47","1","2934","""Reindexing only valid with uniquely valued Index objects""","1","3","","kjo","33783","",""
"15376475","2013-03-13 03:21:43","2","1841","Unique zero-based id for values in pandas","1","0","0","John Salvatier","3087","HYRY","94893"
"15377832","2013-03-13 05:38:21","2","3009","pycountries: Convert Country Names (Possibly Incomplete!) to CountryCodes","1","2","0","sanguineturtle","1425","Giles Smith","1952"
"15388434","2013-03-13 14:42:29","1","543","Selecting with membership testing from pandas.DataFrame which cells containing arrays","1","0","","Gill Bates","14390","",""
"15403004","2013-03-14 06:56:04","8","5380","How can I create new rows in a pandas data frame containing the words in a string of an existing row?","1","2","0","Kyle Heuton","9328","HYRY","94893"
"15411112","2013-03-14 13:47:59","2","2354","How to get rid of the extra legend entry of Pandas plot()?","1","0","","bigbug","56144","HYRY","94893"
"15419914","2013-03-14 20:51:14","4","2703","Downsampling irregular time series in pandas","1","0","0","Thomas Johnson","10816","Dan Allan","34153"
"15420672","2013-03-14 21:36:12","24","35331","IPython Notebook: What is the default encoding?","1","3","0","Adriano Almeida","5206","",""
"15438952","2013-03-15 17:48:07","9","14275","Matrix Multiplication of a Pandas DataFrame and Series","1","0","0","nitin","7242","Jeff","125552"
"15440812","2013-03-15 19:39:42","1","916","Dataframe manipulation","1","0","","Michele Reilly","643","",""
"15455388","2013-03-16 22:21:12","15","7076","Dict of dicts of dicts to DataFrame","1","0","0","scls","16693","HYRY","94893"
"15461771","2013-03-17 14:19:33","2","459","Python pandas. Group By and removing a timestamp","1","0","","Tampa","75646","unutbu","844909"
"15462996","2013-03-17 16:11:16","2","428","MultiIndexing in pandas based on column conditions","1","0","","user2179627","367","Zeugma","31291"
"15463183","2013-03-17 16:28:31","1","862","HDFStore select_as_multiple generator","1","0","","Zelazny7","40026","Jeff","125552"
"15463564","2013-03-17 17:03:57","0","444","PANDAS installation issues","1","2","","Merv Merzoug","1149","",""
"15465087","2013-03-17 19:18:21","1","2669","Date conversion in pandas csv reader","1","0","","Dick Eshelman","1103","unutbu","844909"
"15465645","2013-03-17 20:12:23","39","38440","Plotting results of Pandas GroupBy","1","1","0","Maxim Zaslavsky","17807","unutbu","844909"
"15467638","2013-03-17 23:38:08","0","680","pandas.Dataframe: filling missing values from another DF","1","0","","Gill Bates","14390","",""
"15477894","2013-03-18 13:20:51","0","1885","Add new column in pandas dataframe object with column math","1","0","","yuran","3","Vincent","15899"
"15481205","2013-03-18 15:55:48","3","1805","Bitwise operations on .ix (Pandas)","1","1","","Michele Reilly","643","DSM","342799"
"15485605","2013-03-18 19:49:45","0","715","Outputting dataframes to csv using a loop","1","0","0","Michele Reilly","643","bdiamante","16020"
"15485793","2013-03-18 20:00:21","4","9277","Python - Pandas - DataFrame reduce rows","1","0","0","peu ping","399","DSM","342799"
"15661455","2013-03-27 14:31:41","11","17976","pandas drops index index on merge in Python?","1","8","0","","","",""
"15672450","2013-03-28 01:02:00","3","3161","pandas combine_first with particular index columns?","1","1","","","","bdiamante","16020"
"15704274","2013-03-29 13:30:44","6","13087","adding new column to pandas dataframe with values for particular items?","1","2","","","","Jeff","125552"
"16025586","2013-04-15 22:14:23","1","91","Confusion regarding Merge in Pandas","1","0","","","","Dan Allan","34153"
"16175761","2013-04-23 17:41:45","2","2490","Pandas to_csv drops values","1","5","","","","Jeff","125552"
"16472729","2013-05-09 23:18:13","19","41975","Matrix multiplication in pandas","1","0","0","","","unutbu","844909"
"17349574","2013-06-27 17:25:28","15","31821","Pandas - write Multiindex rows with to_csv","1","1","0","","","Jeff","125552"
"17396898","2013-07-01 03:02:26","9","7946","index a Python Pandas dataframe with multiple conditions SQL like where statement","1","1","0","","","",""
"17778139","2013-07-21 23:51:25","6","12303","Pandas: unable to change column data type","1","0","0","","","Jeff","125552"
"17913754","2013-07-28 22:50:13","5","8056","How to excecute multiple SQL queries to pandas dataframes in parallel","1","0","0","","","",""
"17954314","2013-07-30 18:10:40","4","4436","Pandas EWMA not working as expected","1","0","0","","","unutbu","844909"
"17998284","2013-08-01 15:27:37","3","2012","How to compute rolling rank correlation using Pandas","1","0","0","","","machow","1034"
"18118221","2013-08-08 05:01:02","2","252","grouping dataframes in pandas efficiently?","1","1","","","","Andy Hayden","360619"
"18137341","2013-08-08 22:34:04","12","26016","applying functions to groups in pandas dataframe","1","2","0","","","Justin","42495"
"18159001","2013-08-10 05:38:49","4","2209","pandas groupby apply on multiple columns","1","0","0","","","Felix Zumstein","6777"
"18954752","2013-09-23 08:27:11","1","561","Python/Pandas filter out unique rows from DataFrames","1","0","","","","Viktor Kerkez","45180"
"19564444","2013-10-24 11:17:11","2","1527","pandas select columns to save after aggregation","1","0","","","","DSM","342799"
"15798209","2013-04-03 21:11:03","22","9474","Pandas ""Group By"" Query on Large Data in HDFStore?","1","6","0","technomalogical","2982","Jeff","125552"
"19469853","2013-10-19 19:01:03","1","468","Pandas tests fail with ""No module named discovery""","1","0","","Justin Bozonier","7584","",""
"19722580","2013-11-01 07:35:15","1","1987","Segfault 11 with pandas with Python v2.7.6 RC1 on Mac OS X 10.9","1","5","0","rjurney","4834","Ned Deily","83499"
"16502163","2013-05-11 22:02:48","2","2290","pandas dataframe with variable length multiindex replaces values with NaN","1","2","","easel","3992","Wouter Overmeire","65876"
"19808084","2013-11-06 09:20:48","0","611","Using pandas to merge data and output Json","1","3","0","macarthy","3074","HYRY","94893"
"15967468","2013-04-12 09:17:45","0","1260","Can I export pandas DataFrame to Excel stripping tzinfo?","1","0","","rapto","405","",""
"16994485","2013-06-07 23:44:52","12","3200","ensuring the Cartesian product of keys appears in a Pandas table","1","0","0","Dan Lenski","77118","Andy Hayden","360619"
"15873613","2013-04-08 07:30:13","1","2625","Split single column via a condition creating a new pandas DataFrame with two columns","1","3","","monkut","42276","Rutger Kassies","61775"
"19841456","2013-11-07 16:35:40","3","4049","Performance of Python Pandas vs. C++ solution for textual CSV data import","1","8","","VolkA","35093","",""
"16807836","2013-05-29 07:23:40","3","6551","How to resample a TimeSeries in pandas with a fill_value?","1","2","","gerdemb","11285","waitingkuo","89758"
"17557650","2013-07-09 20:31:16","9","8968","Edit pandas DataFrame using indexes","1","0","","Noah","21501","Andy Hayden","360619"
"16598043","2013-05-16 21:47:55","4","10264","Reading Files in HDFS (Hadoop filesystem) directories into a Pandas dataframe","1","3","0","Setjmp","27361","",""
"18848991","2013-09-17 11:44:48","2","1840","How to plot comparison between two categorical (Nominal) series with pandas and matplotlib","1","0","","gc5","9468","Greg","11684"
"19437474","2013-10-17 21:17:00","3","3144","get the last row of a pandas DataFrame, as an iterable object","1","0","","Jason S","184878","",""
"16572513","2013-05-15 18:31:15","1","3766","Easy way to set the position of x-axis in pandas?","1","4","","Rabarberski","23874","Rabarberski","23874"
"17431948","2013-07-02 17:25:20","3","448","Denormalise the data using Pandas","1","2","0","lprsd","84515","Andy Hayden","360619"
"19862948","2013-11-08 15:41:47","2","990","Pandas merge hierarchical dataframes and maintain hierarchy","1","0","0","MarkNS","3811","alko","46246"
"16026181","2013-04-15 23:14:34","0","1540","Downloading treasury data with Pandas read_csv","1","0","","Ben McCann","18568","K Raphael","821"
"17403886","2013-07-01 11:53:08","2","2662","Pandas: Create array with group indices","1","0","0","gc.","151","Jeff","125552"
"19258986","2013-10-08 21:41:21","1","3106","Pandas adding two Multiindex Dataframes","1","0","0","foobar","507","Jeff","125552"
"20221227","2013-11-26 15:26:59","3","160","Join two pandas dataframes with only end dates","1","0","","Jon","5247","Roman Pekar","107290"
"16689405","2013-05-22 10:27:12","0","106","Pandas: process cell dependencies","1","0","","Scott","4070","waitingkuo","89758"
"16779950","2013-05-27 20:12:22","1","544","Redefining index values in Pandas DataFrame","1","0","0","f4hy","1299","",""
"18879852","2013-09-18 18:38:43","4","1003","How to combine the data from many data frames into a single data frame with an array as the data values","1","5","","f4hy","1299","Andy Hayden","360619"
"18927238","2013-09-20 23:22:05","4","3782","How to split a pandas dataframe into many columns after groupby","1","2","0","f4hy","1299","Viktor Kerkez","45180"
"15789600","2013-04-03 14:04:31","0","1957","Pandas - finding the row with least value of one of the levels of a multiindex","1","6","0","Rafael S. Calsaverini","13602","bdiamante","16020"
"18261064","2013-08-15 20:18:43","0","132","Calling a function on a list with Python/Pandas","1","1","","dartdog","10452","Phillip Cloud","24969"
"18067982","2013-08-05 21:23:43","2","1833","Using a Python dict to replace/clean data in a Pandas DataFrame","1","0","","dartdog","10452","Andy Hayden","360619"
"17891493","2013-07-26 21:40:58","10","18087","Annotating points from a Pandas Dataframe in Matplotlib plot","1","4","0","dartdog","10452","sodd","12502"
"18775052","2013-09-12 22:04:40","4","1638","Create a Pandas dataframe with counts of items spanning a date range","1","0","0","dartdog","10452","Andy Hayden","360619"
"18728170","2013-09-10 20:27:00","0","477","How to format output on Ipython Notebook with Pandas to get side-by-side 2-up tables?","1","0","","dartdog","10452","Joe Hooper","816"
"18751898","2013-09-11 21:51:42","2","748","Modifying a column depending on multiple conditions from another column, Pandas","1","0","","dartdog","10452","Jeff","125552"
"18280947","2013-08-16 19:41:27","1","65","How to do multiple column conversions on a Pandas Row in a DF in one pass","1","1","","dartdog","10452","Jeff","125552"
"18368442","2013-08-21 22:00:15","4","2073","How to directly use Pandas Date-time index in calculations?","1","0","0","dartdog","10452","Jeff","125552"
"18581534","2013-09-02 22:24:31","1","3864","Labels on matplotlib within a loop","1","0","","dartdog","10452","Phillip Cloud","24969"
"18935783","2013-09-21 17:58:51","3","3930","Pandas, simple add one month to a datetime column in a dataframe","1","2","","dartdog","10452","Andy Hayden","360619"
"19756108","2013-11-03 18:00:48","0","538","Selecting a new dataframe via a multi-indexed frame in Pandas using index names","1","3","0","dartdog","10452","Jeff","125552"
"19571366","2013-10-24 16:21:43","5","4254","How do I get this output to sort by date in Pandas","1","4","0","dartdog","10452","",""
"19553128","2013-10-23 22:02:08","1","3667","Data type conversion issue in Pandas Dataframe","1","8","0","dartdog","10452","user1827356","6774"
"17819431","2013-07-23 19:33:08","2","132","Any way to speed up this pandas comparison?","1","0","","ewall","27279","",""
"18196616","2013-08-12 21:00:37","58","74447","Append rows to a pandas DataFrame without making a new copy","1","4","0","cameron.bracken","1236","",""
"16689514","2013-05-22 10:32:38","30","81266","how to get the average of dataframe column values","1","1","0","badideas","3239","DSM","342799"
"19711244","2013-10-31 15:57:07","0","4171","Most efficient way to convert an int64 series to datetime?","1","0","","badideas","3239","Jeff","125552"
"15525493","2013-03-20 13:52:10","2","1355","Efficient matching of two arrays (how to use KDTree)","1","5","0","andreas-h","10679","",""
"19786040","2013-11-05 09:52:21","3","1479","Memoize a costly computation of a data frame","1","0","","George","8368","Roman Pekar","107290"
"17097942","2013-06-13 22:03:51","3","291","When does df.groupby(...).agg(myagg) pass a Series to myagg?","1","1","0","unutbu","844909","Jeff","125552"
"19825964","2013-11-07 00:53:30","0","934","plot pandas data frame but most columns have zeros","1","0","0","add-semi-colons","18154","Rutger Kassies","61775"
"18040843","2013-08-04 07:42:23","0","101","How to do pandas groupby([multiple columns]) so its result can be looked up","1","0","","smci","32626","smci","32626"
"19330561","2013-10-12 04:33:16","2","4949","Python - Trouble plotting datetime index with pandas and matplotlib","1","0","0","user202987","1196","",""
"18932254","2013-09-21 11:52:47","13","8404","python pandas: why map is faster?","1","3","0","James Bond","7553","DSM","342799"
"19988811","2013-11-14 21:31:01","4","4795","add offset to the datetime64 column in a data frame","1","0","","James Bond","7553","alko","46246"
"20012132","2013-11-15 23:00:20","1","92","python pandas: How to simplify the result of groupby('column_name').count()","1","0","0","James Bond","7553","HYRY","94893"
"18677271","2013-09-07 19:50:29","17","29036","Grouping daily data by month in python/pandas and then normalizing","1","0","0","user7289","32640","Phillip Cloud","24969"
"18104704","2013-08-07 13:28:20","2","1516","Counting unique values in a pandas grouped object","1","0","","user7289","32640","Phillip Cloud","24969"
"18125516","2013-08-08 12:01:45","0","859","Reading different tables from a directory into an array of separate dataframes","1","3","","user7289","32640","richie","17638"
"18127901","2013-08-08 13:53:48","2","214","Error reading table in Python/Pandas","1","1","0","user7289","32640","richie","17638"
"18060295","2013-08-05 14:09:18","2","265","Quick way creating counts for keys in a table","1","1","","user7289","32640","Phillip Cloud","24969"
"18083187","2013-08-06 14:36:52","11","26669","Combining two series in pandas along their index","1","0","0","user7289","32640","Andy Hayden","360619"
"18212247","2013-08-13 14:45:47","2","795","Convert text dates to dates and then keeping the NA values","1","2","","user7289","32640","Viktor Kerkez","45180"
"18142041","2013-08-09 07:34:16","0","747","Converting datetime series.describe() output from nanoseconds to something legible","1","2","","user7289","32640","Phillip Cloud","24969"
"18142144","2013-08-09 07:41:16","0","1547","Dividing a series containing datetime by a series containing an integer in Pandas","1","3","","user7289","32640","Felix Zumstein","6777"
"18194975","2013-08-12 19:19:27","0","1661","Merging a dataframe and a series on 2 columns using Pandas/Python","1","0","","user7289","32640","Dan Allan","34153"
"17233635","2013-06-21 11:01:33","1","76","Joining 2 dataframes on a specific column with IDs","1","0","","user7289","32640","waitingkuo","89758"
"17344836","2013-06-27 13:42:41","1","149","Using .apply() with more than 1 df column","1","0","0","user7289","32640","Jeff","125552"
"17380641","2013-06-29 13:20:20","1","171","Importing text with pandas/python","1","0","","user7289","32640","Jeff","125552"
"16718503","2013-05-23 15:52:27","0","287","Reshaping tables in pandas","1","4","0","user7289","32640","Dan Allan","34153"
"16738612","2013-05-24 15:31:46","1","3082","Importing a table into pandas and specifying the data type with missing values","1","8","0","user7289","32640","Andy Hayden","360619"
"16982453","2013-06-07 10:57:47","1","173","Reindexing dataframes and joining columns","1","0","","user7289","32640","Andy Hayden","360619"
"15638458","2013-03-26 13:38:01","1","508","Choosing particular rows from pandas dataframe","1","1","","sfactor","12622","user1827356","6774"
"16689737","2013-05-22 10:43:53","4","3253","Assign to selection in pandas","1","0","","uuazed","879","Andy Hayden","360619"
"19258279","2013-10-08 20:58:53","0","190","How to efficiently re-arrange pass/fail as a pass percentage by day in Pandas and NumPy?","1","0","","Fraser Graham","4670","Andy Hayden","360619"
"15610819","2013-03-25 08:50:49","5","2656","Renaming one item of a level in pandas MultiIndex","1","1","","Einar","4729","waitingkuo","89758"
"15496454","2013-03-19 10:05:21","1","270","Generate combinations of groups in pandas Series or DataFrame","1","0","0","Einar","4729","HYRY","94893"
"19941963","2013-11-12 23:16:42","2","1570","Parallel read_table in pandas","1","3","0","Daniel","26909","",""
"19712264","2013-10-31 16:48:07","4","2574","What is record array in pandas?","1","1","","Roman","124799","",""
"19318183","2013-10-11 12:28:22","4","215","What is the definition of mean in pandas data frame?","1","1","","Roman","124799","unutbu","844909"
"19400820","2013-10-16 10:18:20","1","1224","How to classify values in a columns of a pandas data frame according to their value?","1","0","","Roman","124799","Torxed","22906"
"16278902","2013-04-29 12:41:41","2","112","How to apply a function to several columns of a GroupBy object?","1","0","0","Roman","124799","Rutger Kassies","61775"
"16605039","2013-05-17 08:50:30","0","1051","How to define a function in pandas that takes series as an argument?","1","0","0","Roman","124799","waitingkuo","89758"
"16959051","2013-06-06 09:56:26","1","192","Is it possible to explicitly to refer to indexes by their name in pandas data frame?","1","2","0","Roman","124799","Andy Hayden","360619"
"16808682","2013-05-29 08:13:54","3","1479","Is there in pandas operation complementary (opposite) to groupby?","1","3","","Roman","124799","",""
"17522101","2013-07-08 08:30:27","0","82","How to enumerate values in a column according to their size?","1","0","","Roman","124799","Rutger Kassies","61775"
"18206298","2013-08-13 10:09:10","0","65","How to connect two pandas data frames from right and left?","1","0","","Roman","124799","waitingkuo","89758"
"17988808","2013-08-01 08:27:57","2","203","Why ascending argument of rank method does not work?","1","1","","Roman","124799","",""
"17881763","2013-07-26 12:50:24","2","159","How to select rows from a data frame in which values in a given columns are not None?","1","0","","Roman","124799","elyase","39559"
"17851946","2013-07-25 07:42:52","1","6925","Why KeyError while plottin a pandas data frame with matplotlib?","1","1","","Roman","124799","Bruno Gabuzomeu","1061"
"16816962","2013-05-29 14:42:42","0","155","Using pandas group operations","1","0","","Kim","3326","bdiamante","16020"
