id,creationdate,score,viewcount,title,answercount,commentcount,favoritecount,quest_name,quest_rep,ans_name,ans_rep
"54169430","2019-01-13 13:41:11","0","80","How do I dynamically add columns to a python data frame so that I can include high order terms for each variable in my data frame?","1","4","","PastaHo69","11","",""
"54143012","2019-01-11 08:44:44","0","670","pandas.read_clipboard only reads whole lines not columns","1","0","","TravelTrader","398","TravelTrader","398"
"54102556","2019-01-09 02:38:16","0","71","Groupby multiple attributes and pass outcome/save to_excel","1","0","","wwnde","26169","",""
"54168711","2019-01-13 12:10:04","2","85","Conditionally filter using multiple columns if condition in another column is met using groupby method","1","2","","wwnde","26169","jpp","159982"
"54112800","2019-01-09 14:52:00","1","181","Maintain order while sorting groupby using alternative methods?","1","1","","TSFEN","49","ALollz","58025"
"54165579","2019-01-13 02:16:31","2","1592","Writing pandas data frame to csv but no space between columns- sep'\t' argument is ignored in Python 3","1","2","","kutlus","351","",""
"54068572","2019-01-07 04:31:37","3","10964","convert pandas.core.frame.DataFrame to pandas dataframe in python","1","2","0","9113303","852","",""
"54135763","2019-01-10 19:33:01","2","358","How to merge two dataframes and then multiply result with a different dataframe?","1","4","","Anonymous","25","Zanshin","1262"
"54138724","2019-01-11 00:13:16","1","562","Pandas groupby: treat two columns as one","1","2","","natemcintosh","730","Szymon Maszke","22838"
"54158472","2019-01-12 09:56:06","0","160","Reference Matrix in Pandas similar to Excel","1","0","0","Stats DUB01","431","Stats DUB01","431"
"54063466","2019-01-06 16:17:43","1","321","Shift elements above the diagonal to the start of the row","1","1","","Stats DUB01","431","cs95","380953"
"54121445","2019-01-10 03:09:14","0","550","Why alias is infront of some methods in Pandas Library","1","2","0","grim_reaper_1988","13","Nick de Silva","83"
"54077218","2019-01-07 15:28:10","-2","1223","Pandas to_datetime convert year-week to date in 2019, first week is wk0","1","1","","Kayin","3","Ricky Kim","1992"
"54118078","2019-01-09 20:45:11","1","205","Convert strings to time (H:M:S) so I can subtract them","1","4","","Fabiano Battaglin","80","Grr","15593"
"54168336","2019-01-13 11:20:47","0","467","error 'method' object is not subscriptable","1","3","","Aditya","1","",""
"54137262","2019-01-10 21:36:25","0","50","How to make more rows for each group base on a defined date range?","1","2","","whateverfruit","59","YOLO","20201"
"54105057","2019-01-09 07:25:30","-1","56","Using pandas to sum numerical differences in the same column","1","2","","T. Rettig","39","",""
"54101968","2019-01-09 01:14:53","1","160","Create new loop dependent variable by iterating over rows","1","3","","user9439811","59","Felix","1847"
"54099694","2019-01-08 21:05:26","1","244","Fill missing dates with another column value","1","2","","Juan C","5885","cs95","380953"
"54134338","2019-01-10 17:51:31","0","31","Eiminate dulicated values pandas","1","0","","Josema_23","306","Karn Kumar","8538"
"54099212","2019-01-08 20:25:56","2","64","Identify 10 minute windows that have more than N rows","1","1","","sectechguy","2037","cs95","380953"
"54135098","2019-01-10 18:47:14","0","1211","Why does .str.contains() not find partial matches here? (Pandas dataframe)","1","7","","KMFR","905","",""
"54168946","2019-01-13 12:38:53","1","1561","Adding text annotations to a map","1","0","","Miguel 2488","1410","amanb","5316"
"54083827","2019-01-08 00:38:39","0","70","Merging requested tables in a loop","1","2","","Narek Nersisyan","75","BENY","318176"
"54147642","2019-01-11 13:37:49","1","57","Why this time I can not selec one column from a DataFrame by print(['column1'])?","1","0","","Sean.H","640","anky","74174"
"54094828","2019-01-08 15:21:05","1","43","How to sum subset of columns when meet certain number(condition)","1","2","","Pei Li","302","BENY","318176"
"54077770","2019-01-07 16:02:50","0","37","Looping multiple Excel sheets in read_excel into a concatenated dataframe in Pandas","1","0","","tender","71","BENY","318176"
"54132005","2019-01-10 15:33:23","0","359","pandas datetime returns 1 for weekofyear of 2018-12-31","1","0","","Karl Birkkar","125","BENY","318176"
"54184224","2019-01-14 15:17:26","-4","36","How to find the sum of every row above in a grouped data?","1","0","","IDontKnowAnything","195","gyx-hh","1421"
"54156364","2019-01-12 02:46:36","1","7019","Extract date from string datetime column in pandas","1","1","","Pallavi Verma","85","cs95","380953"
"54164497","2019-01-12 22:36:02","0","528","python How to make timeit recognize defined inputs","1","1","","Karl Baker","903","cs95","380953"
"54125497","2019-01-10 09:25:15","-1","1017","Expected 2D array, got scalar array instead error in pandas regression","1","0","","Onur Demirci","35","rvf","1409"
"54079487","2019-01-07 18:02:43","11","10774","pandas groupby transform custom function","1","6","0","ycx","3155","Scott Boston","147783"
"54096827","2019-01-08 17:26:58","2","7854","ValueError: Plan shapes are not aligned","1","2","","Siddharth Kulkarni","135","Siddharth Kulkarni","135"
"54187060","2019-01-14 18:18:26","-1","178","Pandas to_csv is excluding rows from my target variable","1","2","","Benjamin Pardue","1","",""
"54150976","2019-01-11 17:00:43","-1","59","Dataframe assign blanket criteria if not matching","1","7","","visualnotsobasic","428","",""
"54076963","2019-01-07 15:10:40","0","59","Python write program/script (not just output) to excel","1","2","","John","479","Niek de Klein","8524"
"54145614","2019-01-11 11:27:48","0","99","Calculate accumulation since reset event in a Data Frame","1","7","","Wizytor","105","Wizytor","105"
"54172350","2019-01-13 19:19:23","1","96","Multiplication and addition of two multilevel data-frame based on index","1","0","0","PRO88","437","PRO88","437"
"54144393","2019-01-11 10:14:00","1","73","Pandas: From SettingWithCopyWarning to loc and iloc","1","2","","Joseph E","13","jpp","159982"
"54079125","2019-01-07 17:33:18","1","69","Matching CSVs on multiple columns (column don't always match!)","1","5","","MaxIRADS","13","Sander van den Oord","11054"
"54141871","2019-01-11 07:10:44","1","482","Pandas Dataframe add missing timestamp row and then forward fill previous values","1","0","","bbd108","948","jezrael","824905"
"54083576","2019-01-08 00:02:09","0","32","Groupby using 2 different functions syntax","1","0","","Zonk","107","Dani Mesejo","61539"
"54164204","2019-01-12 21:53:56","0","225","Change highest values to lowest values python","1","2","","texaspythonic","63","cs95","380953"
"54148429","2019-01-11 14:25:24","1","2164","How to read a csv and process rows using dask?","1","0","","aviral sanjay","963","mdurant","27380"
"54133266","2019-01-10 16:42:33","0","124","How to average forward looking data in a pandas dataframe","1","2","","Junaid Mohammad","457","Nishant Bhavsar","26"
"54163751","2019-01-12 20:49:33","1","540","how to select partial data from a pandas dataframe","1","4","","Junaid Mohammad","457","Vaishali","37615"
"54128013","2019-01-10 11:46:36","0","68","i want to transpose a dataframe having string","1","1","","Anuj Gupta","1","",""
"54181049","2019-01-14 11:54:52","0","364","Average for rolling 6 months for different categories (subsets/combinations of rows) in Pandas","1","0","","Raghavendra S","47","",""
"54067391","2019-01-07 00:56:09","2","440","How to insert missing dates and forward fill columns after grouping by another column in pandas dataframe","1","2","","Lifelong_Learner","43","Scott Boston","147783"
"54061293","2019-01-06 12:03:46","1","30","Is there a groupby function that can make a new dataframe from names up to a underscore?","1","0","0","Tom","15","jezrael","824905"
"54088281","2019-01-08 08:57:13","0","15","Edit timedate index conditionally, checking previous record in a dataframe","1","0","","Lorecn1","39","jezrael","824905"
"54083428","2019-01-07 23:45:23","2","75","python - GroupBy sum as a proportion over start and end date range","1","2","0","a.r. noureldin","63","Pasa","662"
"54074066","2019-01-07 12:02:27","2","149","Pandas get list of columns if columns name contains","1","0","","fred.schwartz","2033","jezrael","824905"
"54128640","2019-01-10 12:22:43","1","368","add rows for all dates between two columns?","1","3","","santhosh v","19","jezrael","824905"
"54162497","2019-01-12 18:11:36","-1","31","Adding the most recent data to a pandas data frame","1","3","0","top bantz","585","anky","74174"
"54163902","2019-01-12 21:09:45","1","41","Adding value to Maximum Value in a dataframe column","1","0","","Sonal","47","BENY","318176"
"54172809","2019-01-13 20:16:56","2","233","Read a NASDAQ HTML table to a Dataframe","1","0","0","goaty","163","kabanus","24693"
"54124278","2019-01-10 08:08:18","2","488","Change the sign of the number in the pandas series","1","0","0","hyper","139","jezrael","824905"
"54165778","2019-01-13 03:06:01","2","61","Pandas group by but keep another column","1","0","0","Timothy Chang","33","jpp","159982"
"54065759","2019-01-06 20:41:44","1","26","is it possible to define the index of character in sentence with str.contain?","1","0","","Hook Im","293","Vaishali","37615"
"54066104","2019-01-06 21:27:42","0","321","How to customize colors on a mulitline plot with both markers and errorbars specified","1","1","","Mahashraya","1","",""
"54191422","2019-01-15 01:10:11","0","97","Creating Data Frame form a loop","1","0","0","Talal Ghannam","189","Felipe Gonzalez","353"
"54173852","2019-01-13 22:36:05","0","112","Contains lookup Pandas","1","0","","Jaime Mendoza","31","",""
"54179253","2019-01-14 10:03:13","1","36","Pandas: Adding new calculated(fractioning) row","1","0","","Dmitry  Korpachev","77","jezrael","824905"
"54168774","2019-01-13 12:19:08","0","5532","BigQuery API: 400 Syntax error: Expected keyword JOIN but got "")""","1","0","","Dmitry  Korpachev","77","",""
"54189603","2019-01-14 21:42:25","0","209","Add Text To INT In Pandas DataFrame","1","5","","ProsperousHeart","188","",""
"54138788","2019-01-11 00:24:52","1","57","replace values in the row of one dataframe based on the values in columns of another dataframe pandas","1","0","","TLanni","330","Vaishali","37615"
"54082284","2019-01-07 21:41:59","1","34","Pandas Pivot Dates","1","0","","user10492782","19","",""
"54184661","2019-01-14 15:43:29","1","44","Is it possible to transform the double matrix columns to list or pair?","1","0","","Sujin","273","",""
"54170824","2019-01-13 16:24:57","1","120","add many rows to df from dictionary","1","0","0","Zusman","606","",""
"54177700","2019-01-14 08:07:30","1","1162","export dataframe to csv inside a zip","1","0","","Zusman","606","heena bawa","818"
"54176482","2019-01-14 06:09:47","0","824","How to fix Pandas Import AttributeError ""type object 'numpy.ndarray' has no attribute '__array_function__' ""","1","0","","EmperorPenguin","93","michael0196","1497"
"54077165","2019-01-07 15:24:19","0","31","Pandas generate rows multiplicatively based on values","1","0","","n8-da-gr8","541","Scott Boston","147783"
"54067937","2019-01-07 02:34:28","1","198","Saving the total count from entries in a column with Pandas","1","3","","joe_riddly","19","gold_cy","13648"
"54163570","2019-01-12 20:26:57","0","419","Adding calculated field column to a pandas multi level column pivot table","1","0","","rongshiu","31","",""
"54157731","2019-01-12 07:52:15","0","232","Panda/PyPlot Make X-Axis Line Appear","1","2","","Anon Li","561","tel","13035"
"54101640","2019-01-09 00:22:56","0","478","Time-series analysis with Python","1","0","","Sam Floral","69","",""
"54142887","2019-01-11 08:35:22","0","317","Replace Values in a column with the values from another dataframe with the same column name and length","1","7","","TH14","622","",""
"54145599","2019-01-11 11:26:36","1","27","How to write a pandas function that allows me to read in a number into an equation and output results to a dataframe?","1","0","0","toothsie","245","",""
"54077263","2019-01-07 15:30:42","0","30","Joining dataframes by keeping common names on the same rows with no nans","1","3","","toothsie","245","Karn Kumar","8538"
"54190705","2019-01-14 23:30:49","0","492","why does Unicode Decode Error message appear when I load a dataset?","1","2","0","FK IE","5","Andre Araujo","2347"
"54127301","2019-01-10 11:04:02","3","221","How to parse a lot of txt files with pandas and somehow understand from which file each raw of the table","1","5","","Евгений Матвийчук","33","jpp","159982"
"54103605","2019-01-09 05:14:14","0","1879","Python Pandas sum with multiple conditions","1","6","","AndyChu","51","",""
"54109761","2019-01-09 12:05:34","0","50","Apply functions to multiple columns with pandas","1","1","","katrina0v","27","jezrael","824905"
"54089236","2019-01-08 09:55:31","1","31","Pandas - group by to return first occurence and there on every third occurence of a value","1","3","","dark horse","447","",""
"54155562","2019-01-11 23:59:15","1","624","How can I increase the size of the table?","1","0","","Enzo Dtz","361","pitcheverlasting","156"
"54069558","2019-01-07 06:39:34","0","364","diagonally subtract different columns in python","1","0","","Prateek Singh","39","",""
"54182526","2019-01-14 13:32:15","1","696","Chart Title Border Style and Color in Excel by python","1","0","","sahand1372","45","jmcnamara","38386"
"54179894","2019-01-14 10:40:47","0","74","Pandas - Filling each rows of one Dataframe with value from another Dataframe","1","0","","scott martin","1253","Etienne Herlaut","526"
"54181590","2019-01-14 12:28:38","1","62","Pandas - Comparing two Dataframe and finding difference","1","3","","hello kee","289","",""
"54121103","2019-01-10 02:18:03","0","35","How to use if condition when reading a column in pandas","1","0","","EmJ","4408","YOLO","20201"
"54135113","2019-01-10 18:48:19","3","742","Forward fill in pandas based on the another column value","1","1","","NAB0815","441","anky","74174"
"54120265","2019-01-10 00:06:35","0","319","Receiving error (NoneType 'to_csv') while attempting to implement script into a GUI","1","6","","577e94982d620b84f7c536d5e76f1e","79","acw1668","40344"
"54146387","2019-01-11 12:15:39","1","1783","Sklearn: ValueError:Found input variables with inconsistent numbers of samples: [500, 1]","1","0","","Ahkam Mohammed","61","desertnaut","57736"
"54183759","2019-01-14 14:50:38","1","87","How to compare data from 2 different dataframes","1","4","","Pedro Montezuma","17","adan","131"
"54059788","2019-01-06 08:17:44","1","345","Python3 Pandas - transform and return a series of the new price column","1","0","","DS Park","159","jezrael","824905"
"54074900","2019-01-07 12:58:43","2","36","Make new txt file with size info of output and input files","1","0","","Edvin Šimić","77","jezrael","824905"
"54180431","2019-01-14 11:14:55","0","52","How can I convert my numpy array into a pandas dataframe?","1","0","","Niam45","570","",""
"54178834","2019-01-14 09:36:43","1","145","Create third dataframe based on condition applied to two dataframes","1","0","","EChan","105","jpp","159982"
"54067433","2019-01-07 01:05:00","0","57","Taking average values in column B if column A has the same date but different time","1","0","0","Avijeet Singh","3","",""
"54178193","2019-01-14 08:50:36","0","463","Python - Pandas library returns wrong column values after parsing a CSV file","1","5","","Slupov","11","",""
"54143030","2019-01-11 08:45:49","-1","728","TypeError: 'function' object is not subscriptable. This is my error","1","2","","Vineet Maheshwari ","1","",""
"54157214","2019-01-12 06:11:18","1","146","Plot using 3 variables in matplotlib with condition","1","0","","Malathy","63","jezrael","824905"
"54076258","2019-01-07 14:28:39","0","50","Merging single level DataFrame with 3-level DataFrame","1","0","0","PARTH KHAMAR","237","",""
"54144168","2019-01-11 09:59:45","1","1739","Pandas: divide column into three bins of exact same size","1","5","","Viktor.w","1817","jezrael","824905"
"54145650","2019-01-11 11:30:19","1","1171","Pandas: add a column to a categorical dataframe","1","0","","Viktor.w","1817","jezrael","824905"
"54134564","2019-01-10 18:07:16","1","355","Binning one column and cross tabulating occurrences according to another column","1","4","","Viktor.w","1817","cs95","380953"
"54080747","2019-01-07 19:40:08","0","796","How to convert seconds into H:MM:SS and keep the date in a separate column","1","4","","anon_investor","3","anon_investor","3"
"54060256","2019-01-06 09:32:47","1","53","Is there any package in pandas to calculate mean of selected part of values of column based on other columns","1","0","","Nickel","580","jezrael","824905"
"54063448","2019-01-06 16:15:09","0","957","Error in Data Processing in Gensim LDA using Pandas Dataframe","1","2","","Durgesh Nandini","124","",""
"54086273","2019-01-08 06:26:21","1","207","fill na in df.col1 on the basis of df2.col2. both dataframes are of different size","1","1","0","Raghav","95","jezrael","824905"
"54140335","2019-01-11 04:20:33","-1","59","How to group columns in pandas?","1","4","","Solo Matador","31","Ananay Mital","1395"
"54062283","2019-01-06 14:05:19","-1","3039","TypeError: Cannot cast DatetimeIndex to dtype datetime64[us]","1","9","","R A","31","",""
"54063768","2019-01-06 16:47:18","-1","38","Selecting rows with the highest value based on 1 column in the dataframe","1","1","","QiuGuang Ke","1","",""
"54149018","2019-01-11 15:00:23","1","51","How can I change the format of over 100 dataframes quickly when I don't initially know the dtypes?","1","6","","m13op22","2168","",""
"54082383","2019-01-07 21:51:08","1","6758","How to fix number of labels does not match number of samples?","1","3","","Anypitcher","23","desertnaut","57736"
"54151368","2019-01-11 17:28:42","1","139","Forward filling based on the value of other column","1","2","","ALB2345","23","jpp","159982"
"54084984","2019-01-08 03:52:25","0","782","How to sum entries of series for the same index?","1","1","","Asheesh Lanba","1","",""
"54075052","2019-01-07 13:09:00","-2","5406","Create a pandas Series","1","1","","Karan Hindocha","21","",""
"54094853","2019-01-08 15:23:10","-2","63","Take list as column values in pandas dataframe","1","6","","pyds_learner","509","Scott Boston","147783"
"54063674","2019-01-06 16:39:06","-4","60","How do I create a data frame of 2 columns from a list?","1","7","","Fnayou","3","wwii","23252"
"54092603","2019-01-08 13:12:52","2","1866","How to use AdaBoost on multiple different types of fitted classifiers (like SVM, Decision Tree, Neural Network, etc.)?","1","0","","Daniel P","165","Venkatachalam","16328"
"54081222","2019-01-07 20:20:41","1","42","Change the time column precision","1","0","","fgauth","143","Vaishali","37615"
"54061753","2019-01-06 13:03:52","0","41","Creating Estimation Windows based on a Criteria (DataFrame)","1","0","","JerBouma","5","David","755"
"54062244","2019-01-06 14:01:42","1","1537","numpy.ufunc has the wrong size, try recompiling.I use python3.6 under OpenBSD6.4,however,import pandas failed","1","10","","MO EST","11","",""
"54062559","2019-01-06 14:36:01","0","1492","Creating a dataframe looping through multiple read_html links","1","2","","Rishabh Seshadri","3","Josh Friedlander","10890"
"54108792","2019-01-09 11:10:48","0","52","Data frame rows and columns replication from 1 frame to another","1","0","","D83","1","",""
"54062959","2019-01-06 15:22:08","2","58","Python: Truncating column width with Datareader","1","0","","Noah Salas","23","",""
"54063410","2019-01-06 16:10:57","-1","32","How to create a new columns in grouped DataFrame?","1","2","","Alexander Abramchenko","1","",""
"54070412","2019-01-07 07:52:38","0","66","How can I vectorize a loop over a Pandas DataFrame in Python?","1","3","","Arnab","1","",""
"54072680","2019-01-07 10:35:21","1","433","Pandas on Docker FileNotFound","1","4","","Lars UK","15","Karn Kumar","8538"
"54074837","2019-01-07 12:54:18","5","5141","Python Pandas merge and update dataframe","1","0","0","KaiWei","53","Sociopath","13123"
"54075406","2019-01-07 13:31:32","0","50","TypeError: while doing web scraping","1","5","","codexo","5","chitown88","27567"
"54135000","2019-01-10 18:40:46","2","38","Change an amount of values in column to np.nan based on value in other column","1","0","","Jeddy Eastside","75","jpp","159982"
"54116557","2019-01-09 18:52:32","0","33","Sum of rows for a given column","1","3","","devesh sharma","21","",""
"54079589","2019-01-07 18:10:50","0","76","how to print some value for values > 80 in a row in pandas?","1","1","","devesh sharma","21","",""
"54172188","2019-01-13 19:01:54","0","31","Sum of few selected rows in a column","1","1","","devesh sharma","21","",""
"54086425","2019-01-08 06:38:55","0","88","Python: Parse table with missing tab at end","1","3","","Eric Bickford","1","",""
"54088447","2019-01-08 09:08:08","0","244","Using a List or Dictionary of Strings to create a new column based on an existing column within a Data frame","1","0","","dko512","411","jezrael","824905"
"54094441","2019-01-08 14:58:56","1","413","Python/Pandas - What is the most efficient way to replace values in specifc columns","1","1","0","JBinggeli","23","Dani Mesejo","61539"
"54097979","2019-01-08 18:54:56","1","837","Make line thicker in a matplotlib time series 'spaghetti' plot","1","0","","13sen1","275","ImportanceOfBeingErnest","322289"
"54098284","2019-01-08 19:16:48","1","52","Separating data in a column by grouping","1","1","","Habib","11","",""
"54162484","2019-01-12 18:10:26","-1","106","Compile one DataFrame from a loop sequence of smaller DataFrames","1","0","","Mike Kreusch","1","",""
"54122029","2019-01-10 04:38:18","0","829","Mixed data types in data fields","1","1","","Tony","11","",""
"54122530","2019-01-10 05:41:56","0","38","How to count occurrance of values ranging 0.5 to 2 in a particular column of a data frame","1","2","","spandana Sasi","1","",""
"54131111","2019-01-10 14:44:49","1","1370","Exception has occurred: TypeError:only size-1 arrays can be converted to Python scalars","1","8","","Noshirt","25","Sheldore","37972"
"54144671","2019-01-11 10:29:16","1","40","Pandas - retain rows that match two cells in other dataframe","1","0","","abcdefg","13","jpp","159982"
"54137678","2019-01-10 22:14:53","2","1391","How to count values in rows across multiple columns with Pandas?","1","2","0","Karla","23","Felix","1847"
"54138273","2019-01-10 23:14:08","0","87","Different scaling for different groups in a column in pandas","1","4","","user10897827","15","cors","527"
"54153611","2019-01-11 20:28:38","0","1066","adding list in a new column in a pandas dataframe","1","2","","remanas","3","",""
"54191204","2019-01-15 00:37:19","1","91","What is the different between df.loc[anything].index and iloc?","1","0","","Jahir Rodriguez","13","Vaishali","37615"
"54156831","2019-01-12 04:44:05","0","219","How to convert multiple rows into stacked columns in excel /python?","1","2","","Shubhendra Vatsa","13","",""
"54156920","2019-01-12 05:05:03","1","3002","exporting 3D array to Excel workbook","1","0","0","Yasmin Samy","13","Matthew Brown","76"
"54159845","2019-01-12 13:03:10","0","47","How to work with dataframe in which data for each column starts from different dates?","1","0","","Kate","1","",""
"54186451","2019-01-14 17:30:26","0","1109","Pandas Dataframe overwrites with each loop","1","1","","minada","53","",""
"54172192","2019-01-13 19:02:08","1","678","Python Folium map not displaying when certain column is read from CSV?","1","0","","aaronalt","15","Conengmo","783"
"54168957","2019-01-13 12:40:12","0","397","Drop variable using corr = df.corr()","1","0","","Move_On","19","",""
"54172621","2019-01-13 19:52:28","0","51","Python .csv labeling done properly via jupyter","1","1","","Ashiro","1","",""
"54179087","2019-01-14 09:52:56","0","1093","Easiest way to keep only last column after splitting text to columns","1","2","","Jordan","13","jezrael","824905"
"54183019","2019-01-14 14:04:13","3","89","Replace a row by a new Dataframe","1","0","","Egos","166","jpp","159982"
"54186927","2019-01-14 18:08:15","1","43","Pandas Computing On Multidimensional Data","1","0","0","Kshitij Sachan","45","abcdaire","1528"
"54187969","2019-01-14 19:29:40","1","175","Count row entries to adjust different column, Pandas","1","0","","A.Z","143","ALollz","58025"
"54189378","2019-01-14 21:21:29","2","896","Counting language frequencies in a pandas data frame using langdetect","1","2","","aniro","21","",""
"54191326","2019-01-15 00:57:31","0","76","Moving pandas series value by switching column name?","1","0","","bjr96571","1","",""
"54147626","2019-01-11 13:36:51","1","32","Replace a specific character with empty value if it occurs for at least 2 times continuously using python","1","0","","Kallol","2089","Dani Mesejo","61539"
"54105419","2019-01-09 07:52:15","8","5585","Add numbers with duplicate values for columns in pandas","1","4","0","Kallol","2089","jezrael","824905"
"54093037","2019-01-08 13:37:06","1","119","Sort a column based on the sorting of a column from another pandas data frame","1","3","0","Kallol","2089","",""
"54090719","2019-01-08 11:20:07","1","286","concat column values with previous row if there is null in another column in same row","1","3","","Kallol","2089","jezrael","824905"
"54201622","2019-01-15 15:09:14","3","207","How to obtain multiple windows containing multiple graphs using matplotlib?","1","0","","","","Sheldore","37972"
"54210852","2019-01-16 05:20:36","1","133","Grabbing specific rows and export those to another csv","1","2","","","","anky","74174"
"54218364","2019-01-16 13:42:13","1","44","Parse the datas and make those group header. Python3, pandas","1","12","","","","EdChum","377833"
"54227944","2019-01-17 01:57:46","1","104","pandas fill dates + multiple columns","1","0","","","","BENY","318176"
"54230122","2019-01-17 06:24:10","1","38","I want to extract QSTS_ID column and delimit by full stop and append it to the exisisting list as a seperate column","1","3","","","","",""
"54256373","2019-01-18 14:51:54","1","1564","Pandas read_html gives me Permission denied(403)","1","7","0","","","",""
"54284189","2019-01-21 05:58:37","-1","79","error with animation of a string - matplotlib","1","2","","","","ImportanceOfBeingErnest","322289"
"54304387","2019-01-22 08:48:47","1","81","Count of occurence of a word in the column using python","1","3","","","","SimbaPK","566"
"54310110","2019-01-22 14:10:09","0","146","How do I edit XLSX spreadsheets with pandas","1","2","","","","",""
"54320438","2019-01-23 05:17:27","1","1042","Plot multiple values as ranges - matplotlib","1","0","","","","",""
"54337665","2019-01-24 00:21:27","1","42","Returning multiple values in python and appending them to unique columns to a dataframe","1","1","","","","jpp","159982"
"54338099","2019-01-24 01:23:43","0","49","How to find all occurrences for each value in column A that is also in column B","1","0","","","","BENY","318176"
"54412711","2019-01-29 01:40:15","0","695","Convert Object type to Float type","1","2","","","","Chris","29147"
"54419843","2019-01-29 11:16:25","-1","260","Count tokens across different raws in a column","1","6","","","","Sociopath","13123"
"54312931","2019-01-22 16:50:58","0","192","How can I sum Pandas Dataframe values in multi-index pivot whether they exist or not?","1","2","","Matt","523","ALollz","58025"
"54393266","2019-01-27 21:59:15","4","2254","Edit type of column to fixed width string (within existing Pandas dataframe)","1","11","","user48956","14870","",""
"54200106","2019-01-15 13:44:24","1","571","How do I save centroids in a shapefile, together with a geometry?","1","0","","Dervin Thunk","19525","martinfleis","7184"
"54274749","2019-01-20 08:27:49","1","436","Increasing count where a condition is met within pandas GroupBy","1","1","","Mike","838","cs95","380953"
"54199689","2019-01-15 13:20:34","1","4682","Handling new line characters in pandas dataframe","1","1","0","shantanuo","31623","",""
"54284750","2019-01-21 06:50:39","1","41","Compare 2 columns and replace to None if found equal","1","4","","shantanuo","31623","",""
"54200072","2019-01-15 13:42:32","2","132","Pandas resample: add columns of group_id","1","0","0","user189035","5599","jezrael","824905"
"54377219","2019-01-26 09:38:00","1","46","Python Aggregate sum over dataframe with conditions","1","0","","SuperString","21613","jezrael","824905"
"54404228","2019-01-28 14:36:09","1","191","Take the differences between groups of varying size in pandas groupby","1","3","","Mr_and_Mrs_D","32288","Scott Boston","147783"
"54239884","2019-01-17 16:07:43","1","55","Pandas: Appending a column to a data frame, based on the existing data, as a chained operation","1","0","","matthiash","3105","ALollz","58025"
"54207786","2019-01-15 22:28:32","0","197","Reading a delimited file where one of the fields can be split over multiple lines (or not)","1","0","","vwdewaal","975","SpghttCd","10540"
"54379098","2019-01-26 14:02:28","-3","444","What is the right way to iterate sum after groupby","1","0","","drhanlau","2517","Karn Kumar","8538"
"54258601","2019-01-18 17:11:46","0","81","Pandas remove all occurrence of white spaces","1","1","","Victor","16649","BENY","318176"
"54351136","2019-01-24 16:22:32","3","11723","Pandas merge indicator custom value","1","2","0","Victor","16649","anky","74174"
"54377647","2019-01-26 10:47:26","2","30","Access index of of filtered value(s)","1","0","","blue-sky","52052","jezrael","824905"
"54374089","2019-01-25 23:20:57","2","151","How to Transpose Column B to y-axis columns in DataFrame","1","3","","Justin Thomas","5690","ImportanceOfBeingErnest","322289"
"54309050","2019-01-22 13:10:01","0","156","Storing a clickable link inside a numpy chararray","1","8","","wmfox3","2141","unutbu","844909"
"54268860","2019-01-19 15:58:29","0","94","Converting a list of part numbers into a two-dimensional array of width/length for display in grid","1","3","","wmfox3","2141","Martin","3333"
"54370753","2019-01-25 18:11:53","0","5516","Keras - ValueError: could not convert string to float","1","3","","Simplicity","47484","",""
"54395505","2019-01-28 04:19:52","-1","68","Why am I getting ""1"" as the class predicted all the time?","1","4","0","Simplicity","47484","",""
"54377686","2019-01-26 10:53:40","4","576","set value of pandas ffill","1","0","","Aesir","2073","jezrael","824905"
"54411711","2019-01-28 23:21:26","2","1603","What is the fastest way to perform a replace on a column of a Pandas DataFrame based on the index of a separate Series?","1","3","","Matt Stone","185","cs95","380953"
"54400624","2019-01-28 11:06:09","3","7120","How to write excel row in python using pandas","1","1","","Tim","582","jezrael","824905"
"54352110","2019-01-24 17:15:32","3","1380","pandas to_datetime could not convert non zero-padded strings to datetime","1","0","","daiyue","7206","BENY","318176"
"54203440","2019-01-15 16:53:23","6","3879","Getting the first element from each list in a column of lists","1","0","","afshin","1783","cs95","380953"
"54204938","2019-01-15 18:34:39","0","40","Multiple plots using pandas dataframe","1","3","","frazman","32147","Vaishali","37615"
"54422122","2019-01-29 13:24:22","4","5740","Pandas upsampling using groupby and resample","1","0","0","CodeMonkey","3438","jezrael","824905"
"54404021","2019-01-28 14:24:47","0","714","Conflict on loading library libstdc++.so.6 with Tkinter and pandas","1","0","","Dinesh","16044","",""
"54357300","2019-01-25 00:16:04","4","1809","Bayesian Averaging in a Dataframe","1","2","0","CaptainPlanet","352","James Dellinger","1281"
"54261500","2019-01-18 21:13:48","4","805","How to avoid sorting when indexing Pandas MultiIndex?","1","0","0","David Thielke","197","ALollz","58025"
"54201473","2019-01-15 15:00:37","2","218","pandas count the number of value different from zero between two zeros","1","4","0","Giuseppe Pes","7762","BENY","318176"
"54362696","2019-01-25 09:49:19","1","623","Python - ValueError: could not broadcast input array from shape (5) into shape (2)","1","0","","user1058210","1649","",""
"54201340","2019-01-15 14:54:04","2","1378","Appending to dictionary with same key, multiple values","1","5","","sgerbhctim","3420","",""
"54264490","2019-01-19 05:59:40","1","51","HTML contained in string to Pandas DataFrame","1","0","","sgerbhctim","3420","",""
"54334329","2019-01-23 19:26:00","0","107","Pandas: Variable precision for exporting to csv","1","0","","drum","5416","",""
