id,creationdate,score,viewcount,title,answercount,commentcount,favoritecount,quest_name,quest_rep,ans_name,ans_rep
"25968118","2014-09-22 06:50:04","1","338","Creating, Deleting and Accessing columns in a pandas dataframe","1","5","","Alex","4030","firelynx","30675"
"25981251","2014-09-22 18:56:52","0","418","How to optimize converting DataFrame to dict?","1","3","","bravemuffin","71","",""
"28132668","2015-01-25 02:41:54","2","1255","How can I keep this Pandas column type as datetime when using MultiIndex?","1","3","0","Ezekiel Kruglick","4496","unutbu","844909"
"27239296","2014-12-01 23:29:07","0","902","python pandas : decimal point after integer?","1","2","","tldr","11944","Marcin","217352"
"28629742","2015-02-20 13:07:47","2","9656","Is there an equivalent of SQL GROUP BY ROLLUP in Python pandas?","1","2","0","JohnnyM","1273","Bob Haffner","8245"
"28423990","2015-02-10 04:14:08","2","612","How to pass keyword arguments in reduce over Pandas merge function","1","0","0","pdubois","7640","ely","74834"
"28316698","2015-02-04 08:25:53","1","249","Merging list of DFs with alternating columns output using Pandas","1","1","","pdubois","7640","",""
"28318491","2015-02-04 10:01:48","5","11810","How to insert dataframe to a data frame in Pandas","1","0","0","pdubois","7640","EdChum","377833"
"28231398","2015-01-30 07:45:28","1","319","Appending a list to the top of Pandas DataFrame output","1","0","","pdubois","7640","eumiro","207481"
"28292426","2015-02-03 06:08:05","1","75","Concatenating/Merging List of Dataframes by Predefined columns","1","3","","pdubois","7640","Andy Hayden","360619"
"27913806","2015-01-13 01:51:59","5","2891","How to keep rows where at least one column satisfy a condition in Pandas","1","0","0","pdubois","7640","unutbu","844909"
"27857475","2015-01-09 09:31:20","17","27177","How to replace all value in all columns in a Pandas dataframe with condition","1","0","0","pdubois","7640","EdChum","377833"
"27813019","2015-01-07 05:34:34","0","718","Merging Pandas DataFrame through Loop","1","0","","pdubois","7640","BrenBarn","243283"
"27814743","2015-01-07 07:53:22","19","24424","How to read CSV file with of data frame with row names in Pandas","1","0","0","pdubois","7640","Roman Pekar","107290"
"25444932","2014-08-22 10:30:53","3","5946","Merge multiple data frames with different dimensions using Pandas","1","0","0","pdubois","7640","Ffisegydd","51947"
"27130602","2014-11-25 15:26:56","1","64","Selecting different values for inner dimension of hierarchical index in Pandas","1","0","","Michael Ekstrand","28409","JD Long","59755"
"26130538","2014-09-30 21:37:46","2","60","Inconsistent behavior of ix selection with duplicate indices","1","0","","MSData","35","DSM","342799"
"26068348","2014-09-26 21:09:14","1","657","Dropping rows fast from a multi-indexed data frame conditional on the level 1 index","1","0","0","MSData","35","unutbu","844909"
"26758938","2014-11-05 13:54:20","0","1057","How to transpose this dataframe?","1","4","","Christian Sauer","10361","zSand","46"
"28520508","2015-02-14 21:26:25","2","971","How to properly read csv with dates and omitted leading zeros in pandas?","1","0","0","rezakhorshidi","539","EdChum","377833"
"28685703","2015-02-23 23:39:39","0","415","Applying function to subclass of Pandas DataFrame just returns DataFrame and now Subclass","1","0","0","jds","604","jds","604"
"26278964","2014-10-09 12:54:28","1","38","python pandas multi-indexed dataframe selection","1","1","","Pieter","2631","EdChum","377833"
"25172212","2014-08-07 00:02:22","0","107","Pandas - Python: Locate a forward looking variable based on time (minutes)","1","0","","Plug4","3848","Plug4","3848"
"28570222","2015-02-17 20:09:10","3","472","Python: numpy where command with if statement","1","0","","Plug4","3848","BrenBarn","243283"
"28307607","2015-02-03 19:56:55","1","275","Python: Change the time on xticks for Pandas Plot","1","0","","Plug4","3848","alacy","4972"
"27220602","2014-12-01 01:36:19","1","2200","Python: Pandas plot histogram with centered x-values","1","4","","Plug4","3848","Plug4","3848"
"27778925","2015-01-05 11:49:34","0","988","Python - Pandas: Find largests values off-diagonal","1","2","","Plug4","3848","Shahriar","13490"
"27755657","2015-01-03 14:00:46","1","293","Pandas: Take the median accross multiple dataframe","1","0","","Plug4","3848","elyase","39559"
"26900940","2014-11-13 03:39:54","0","96","Pandas Series : faster way of computing periods back to preceding high","1","0","0","JasonEdinburgh","669","HYRY","94893"
"26871872","2014-11-11 18:28:50","1","636","Ignore column length when adding columns to a DataFrame","1","1","","weskpga","2017","PlagTag","6117"
"26792463","2014-11-07 01:19:19","3","432","Replacing values in DF with quartile relative to others","1","0","","weskpga","2017","JD Long","59755"
"24763148","2014-07-15 16:12:24","0","621","Date error in writing to excel sheet using pandas","1","0","","weskpga","2017","chrisb","49933"
"26778781","2014-11-06 11:50:43","1","202","How to fast lookup by list of indices?","1","2","0","smatting","125","",""
"26143853","2014-10-01 14:33:40","2","1676","Pandas Groupby Apply Function to Level","1","0","0","donopj2","3943","chrisb","49933"
"26498525","2014-10-22 00:22:21","0","64","Rank all possible groupby combinations","1","0","","ChrisArmstrong","2491","behzad.nouri","74853"
"26108181","2014-09-29 20:20:46","1","412","Selecting first row with groupby and NaN columns","1","2","","kdauria","6300","yatinla","96"
"25333044","2014-08-15 19:37:59","14","28577","Saving DataFrame names as .csv file names in Pandas","1","1","0","verbsintransit","888","EdChum","377833"
"27054050","2014-11-21 04:18:25","0","241","python pandas dataframe from file","1","2","","fatalaccidents","192","chill_turner","499"
"27900733","2015-01-12 11:15:46","3","7992","Python: Pandas - Separate a Dataframe based on a column value","1","0","","user1452759","8850","EdChum","377833"
"27922346","2015-01-13 12:36:09","-1","79","Python: Pandas - Returning already grouped_by data frame to original data frame","1","0","","user1452759","8850","",""
"26842550","2014-11-10 11:16:27","1","1212","Pandas add new column based on another column","1","1","0","user1452759","8850","Anzel","19865"
"25963652","2014-09-21 20:41:43","1","727","Pandas convert minute number index (0 to 1440) to datetime","1","0","","Lee","29541","Jeff","125552"
"25963961","2014-09-21 21:17:27","6","6030","Pandas - resample a DataFrame by half-hourly frequency","1","2","0","Lee","29541","Lee","29541"
"26068598","2014-09-26 21:29:13","1","1528","Specifying y-array and plot label in Pandas DataFrame plot changes the dataframe's index label/name?","1","3","","Deepak Gupta","315","unutbu","844909"
"28483955","2015-02-12 17:28:57","1","251","Merge the values of two columns in a Pandas Dataframe applying a function to deduplicate and concatenate","1","0","","bergonzzi","389","EdChum","377833"
"26146062","2014-10-01 16:28:09","0","672","Python pandas split value in row evenly across all duplicated ID's","1","0","","Wizuriel","3627","chrisb","49933"
"26761057","2014-11-05 15:37:29","0","101","Python Pandas better way to find the date when amount is greater than a goal","1","0","","Wizuriel","3627","Daniele","573"
"25676107","2014-09-04 22:44:11","22","16101","Why is FrozenList different from tuple?","1","4","0","dmvianna","15098","Jeff","125552"
"25656365","2014-09-04 02:19:51","3","1625","MultiIndex from product of unique values of two indexes","1","0","0","dmvianna","15098","Andy Hayden","360619"
"25275800","2014-08-12 23:36:58","3","3453","Dividing Histograms in Pandas","1","0","","j.a.gartner","197","Marius","58353"
"27242442","2014-12-02 05:26:13","4","1355","Using Pandas GroupBy and size()/count() to generate an aggregated DataFrame","1","0","","Tristan Tao","855","Roman Pekar","107290"
"27201357","2014-11-29 10:46:50","1","1247","How to avoid some xticks are auto-hidden in pandas?","1","0","","Jason Yang","564","Bob Haffner","8245"
"27563380","2014-12-19 09:49:18","6","1232","How to create a large but sparse dataframe from a dict efficiently?","1","2","0","Jason Yang","564","",""
"27559409","2014-12-19 03:46:03","0","335","how to fill the missing value when constructing a DataFrame?","1","4","","Jason Yang","564","zero323","322767"
"27240365","2014-12-02 01:24:32","1","268","Pandas cumulative function of series with dates and NaT","1","0","0","user1507844","6003","unutbu","844909"
"27515532","2014-12-16 23:00:17","1","978","How to keep certain levels of a categorical variable and set remaining as ""other"" in pandas data frame","1","0","","Godel","1877","meloncholy","2122"
"26421221","2014-10-17 08:45:16","1","189","Propogation of _metadata from DataFrame to Series","1","1","","user1515250","85","",""
"26184248","2014-10-03 18:00:14","5","4578","SQL injection in pandas; binding list to params in SQLAlchemy","1","0","0","tangfucius","444","univerio","19588"
"25185284","2014-08-07 14:35:40","1","4675","Pandas read_sql db engine under flask-sqlachemy","1","9","","tangfucius","444","tangfucius","444"
"27496552","2014-12-16 02:25:49","2","2934","Selecting max within partition for pandas dataframe","1","2","0","Lukas Halim","535","Marius","58353"
"25074214","2014-08-01 06:33:28","2","838","How to convert wide to long format with hourly values and datetime index?","1","0","0","THM","755","HYRY","94893"
"27475359","2014-12-14 23:31:38","0","1931","Pandas: pivot_table unique count returns count","1","2","0","mpritche","15","Marius","58353"
"27765882","2015-01-04 13:15:31","4","1395","How to efficiently apply a function to each DataFrame of a Pandas Panel","1","0","0","paco_uk","445","user4270027","156"
"26402673","2014-10-16 10:58:56","0","764","string type check in python","1","1","","mspadaccino","382","joris","133465"
"27015894","2014-11-19 11:36:47","7","1020","How can I import submodules of pandas without importing matplotlib?","1","5","","Sekenre","640","",""
"26551141","2014-10-24 15:26:25","1","1410","Why is pandas DataFrame more expensive than numpy ndarray?","1","2","","Goutham","2049","Jeff","125552"
"28031702","2015-01-19 18:59:19","3","2785","python: pandas read_csv and german umlaut (ä,ö,ü) in filename","1","6","","Helge Böschen","53","",""
"27206168","2014-11-29 19:30:45","-1","62","Create a MultiIndexed DataFrame from a DataFrame with dict values","1","0","","Femto Trader","1942","",""
"24970202","2014-07-26 10:47:24","2","428","Transform a 3 columns (x, y, result) Python Pandas DataFrame to a DataFrame of result values with x (unique) as row and y (unique) as column","1","0","","Femto Trader","1942","behzad.nouri","74853"
"25461627","2014-08-23 11:50:53","1","3317","pandas.read_sql and interpreting dates specified as weeks","1","2","0","Hadi","203","unutbu","844909"
"25526682","2014-08-27 12:02:38","3","1883","Functions to smooth a time series with known dips","1","0","0","Hadi","203","",""
"24815720","2014-07-18 00:41:51","4","4263","Describing gaps in a time series pandas","1","0","","jwilner","6358","",""
"25018730","2014-07-29 15:07:37","0","86","pandas DataFrame, fetching value according to another DF","1","0","","jf328","6871","chrisb","49933"
"25088483","2014-08-01 20:51:00","0","163","pandas - Joining CSV time series into a single dataframe","1","1","","Sid Kwakkel","749","chrisaycock","36590"
"28696213","2015-02-24 12:47:52","1","77","Pandas merge dataframes with different datato achieve specific output","1","2","","alohamaloha","147","jrjc","21143"
"28152696","2015-01-26 15:01:15","0","969","Grouping data in Python with pandas yields a blank first row","1","0","","multigoodverse","7648","EdChum","377833"
"28283442","2015-02-02 17:35:58","0","102","Odd behaviour indexing Pandas dataframe on date","1","0","","John Greenall","1670","joris","133465"
"28874556","2015-03-05 09:41:33","2","144","Count elements in dataframe","1","0","","pandreym","137","EdChum","377833"
"26948432","2014-11-15 17:12:55","0","420","Build a Pandas pd.tseries.offsets from string","1","0","","scls","16693","Jeff","125552"
"26101246","2014-09-29 13:36:33","1","2779","Spread data across multiple columns","1","0","","scls","16693","ely","74834"
"25696663","2014-09-06 04:07:07","1","54","get date of series Pandas","1","0","","user1234440","22559","Ramón J Romero y Vigil","17433"
"24678639","2014-07-10 14:03:18","1","88","Weird behavior with long ints in pandas iterrows","1","2","","user1610719","1275","Jeff","125552"
"26169673","2014-10-02 21:07:02","1","644","Making pandas play nice with scikit-learn","1","0","","user1610719","1275","unutbu","844909"
"26463714","2014-10-20 10:44:07","5","7651","pandas: Get combination of columns where correlation is high","1","0","0","Peter","1658","",""
"24884513","2014-07-22 10:09:55","0","1408","Count of work hours from time series using pandas","1","7","","alexmulo","751","EdChum","377833"
"26765041","2014-11-05 19:04:10","5","8076","Python Pandas Pivot - Why Fails","1","1","0","user1617979","2380","Anzel","19865"
"26747051","2014-11-04 23:28:39","2","558","Multiprocessing doing Many Fast Calculations","1","1","0","rhaskett","1874","",""
"24699215","2014-07-11 13:43:10","0","1706","Recursive method to read multiple csv files in Pandas","1","0","0","Rohit","5870","RJT","384"
"28869585","2015-03-05 03:40:30","1","2036","Read_Table with multiple comment characters","1","2","","user1625344","183","",""
"26145034","2014-10-01 15:33:53","5","4934","Creating and graphing Hierarchical Trees in Python with pandas","1","0","","Wes Field","3301","",""
"25793709","2014-09-11 17:33:04","4","1049","Pandas dataframe left merge without reindexing","1","1","0","Anthony","1513","",""
"26055556","2014-09-26 08:47:30","7","42610","Writing python (pandas) Data Frame to SQL Database Error","1","1","0","Shivendra","1086","joris","133465"
"25146313","2014-08-05 18:58:16","3","3318","Frequency Dictionary from Pandas Data Frame","1","4","","avyfain","834","EdChum","377833"
"25002571","2014-07-28 19:13:03","0","2952","Apply regex replace to python pandas data frame","1","0","0","avyfain","834","joris","133465"
"25611864","2014-09-01 19:21:13","0","60","Group pandas df according to set","1","0","","Michael K","2196","Korem","11403"
"24999146","2014-07-28 15:54:35","0","3250","Pandas groupby for k-fold cross-validation with aggregation","1","3","","seanv507","1206","",""
"26309178","2014-10-10 22:55:03","6","7054","Pandas report top-n in group and pivot","1","1","0","seanv507","1206","",""
"28457291","2015-02-11 14:51:19","1","1785","Conditional filtering in numpy arrays or pandas DataFrame","1","0","","Matt","2289","EdChum","377833"
"28273699","2015-02-02 08:32:06","1","411","Use Column and Row Multi-Index values in Pandas Groupby without unstacking","1","3","","Tahnoon Pasha","5848","joris","133465"
"28315008","2015-02-04 06:40:51","3","1898","Pandas multi-index best way to slice for ranges of subordinate levels","1","0","0","Tahnoon Pasha","5848","Andy Hayden","360619"
"28343155","2015-02-05 11:47:58","1","1961","Pandas multiply several multi-index columns in a dataframe by another column","1","2","","Tahnoon Pasha","5848","alacy","4972"
"28210821","2015-01-29 09:13:35","1","755","pandas groupby works on series but not on selecting whole dataframe","1","8","","Tahnoon Pasha","5848","EdChum","377833"
"27076792","2014-11-22 11:20:14","6","6054","Unexpected KeyError Pandas while trying to aggregate multiple functions into new column","1","1","0","Tahnoon Pasha","5848","joaquin","83108"
"27281734","2014-12-03 21:12:57","12","17060","pandas merge on index not working","1","3","0","Tahnoon Pasha","5848","Robbie Liu","1511"
"27279714","2014-12-03 19:09:00","1","1025","Pandas groupby strip timezone in index","1","2","0","tnknepp","5948","MattDMo","100904"
"25247276","2014-08-11 15:48:06","0","698","ggplot area plot: order in which groups are rendered affects visibility","1","3","","Theo Gonella","63","",""
"27462227","2014-12-13 18:30:31","0","2484","pandas groupby - wrong number of dimensions","1","0","","user1680012","79","unutbu","844909"
"27450194","2014-12-12 18:51:56","0","135","Pandas Ordered Histogram Matrix","1","0","","bge0","901","unutbu","844909"
"28664121","2015-02-22 22:33:31","1","6422","How to make boxplots with python ggplot package","1","0","","PHC","173","",""
"25517690","2014-08-27 01:42:33","2","6193","Python Pandas read_csv with nrows=1","1","2","","Kenneth Goh","123","",""
"25139255","2014-08-05 12:49:19","0","229","Expanding a Pandas.dataframe after encoding","1","0","","tbrittoborges","965","Joop","7850"
"27909019","2015-01-12 19:07:29","1","918","Loading a pandas Dataframe into a sql database with Django","1","0","","tschm","2905","",""
"25397057","2014-08-20 05:07:04","5","16692","Getting Average of Pandas with GroupBy- Getting DataError: No numeric types to aggregate -","1","4","","Max Song","1607","FooBar","15774"
"26783651","2014-11-06 15:52:02","1","1508","Efficient Partitioning of Pandas DataFrame rows between sandwiched indicator variables","1","0","","Max Song","1607","Anzel","19865"
"27551019","2014-12-18 16:14:28","0","153","removing ticklabels python","1","0","","Nicole Goebel","537","lanenok","2709"
"26983026","2014-11-17 22:17:23","0","70","Adding up all columns with multiindex on axis 0","1","2","","tvandenbrande","348","Paul H","65406"
"26713337","2014-11-03 11:29:57","0","626","Selection of a Series from pandas dataframe by interpolating column labels","1","0","","tvandenbrande","348","joris","133465"
"27379051","2014-12-09 12:32:36","0","40","New columns with day and month one day later than existing day and month, and offset by one row","1","3","","Jamie Bull","12929","",""
"28684995","2015-02-23 22:43:38","0","153","Sorting rows into groups based on shared values","1","0","0","Wieschie","479","levis501","4127"
"26769974","2014-11-06 00:52:54","2","1260","vectorize for-loop to fill Pandas DataFrame","1","1","0","Marshall Farrier","947","Primer","10112"
"24709342","2014-07-12 03:28:11","3","849","Segmentation fault 11 in Python when importing pandas.rpy.common","1","4","","user1718097","4090","",""
"28102714","2015-01-23 03:49:23","0","577","Applying function to each row of pandas data frame - with speed","1","0","","user1718097","4090","jme","19935"
"26881477","2014-11-12 07:29:59","1","1432","expand each row to multiple rows in pandas using dataframe.apply (similar to MapReduce)","1","0","","user162988","168","HYRY","94893"
"28446286","2015-02-11 03:48:23","0","184","how to speed up pandas (query the dict ) in this case?","1","2","","Jie Liu","11","",""
"28542686","2015-02-16 13:36:29","6","9138","3D-plot of the error function in a linear regression","1","1","0","Michael","2446","unutbu","844909"
"26267809","2014-10-08 23:01:56","20","4368","Recursive definitions in Pandas","1","2","0","Josh","11999","Warren Weckesser","110894"
"26268533","2014-10-09 00:29:27","0","63","Unable to filter values in a DataFrame. NaN's in the output","1","3","","Josh","11999","Primer","10112"
"28304881","2015-02-03 17:16:38","8","8227","Get the average year (mean of days over multiple years) in Pandas","1","0","0","HyperCube","3870","unutbu","844909"
"25924297","2014-09-18 23:57:04","0","586","python pandas clean up empty rows after last row of data","1","0","","jason","3821","unutbu","844909"
"25927272","2014-09-19 05:56:16","1","1693","python pandas parse_dates column wildcard for sqlalchemy in pandas 0.14.1?","1","0","","jason","3821","joris","133465"
"26017226","2014-09-24 12:43:17","0","1585","Pandas: join a row of data on specific index number","1","1","","jason","3821","Ffisegydd","51947"
"27927122","2015-01-13 16:42:21","4","7117","Sum the values of a series in pandas based on one of multiple keys?","1","3","","echolocation","1120","Alex","18554"
"27897559","2015-01-12 08:02:47","4","1041","Pandas DataFrame, replace value of a column by the value of an other column","1","0","","woshitom","4829","YS-L","14398"
"27895685","2015-01-12 05:13:01","1","2034","Pandas DataFrame: create a column from a list inside a column","1","2","","woshitom","4829","Marius","58353"
"27857842","2015-01-09 09:50:34","1","1334","Python, use ""order by"" inside a ""group concat"" with pandas DataFrame","1","0","0","woshitom","4829","knightofni","1916"
"27183894","2014-11-28 07:31:31","0","589","Python, Pandas Dataframe get the index back after a group by","1","0","","woshitom","4829","",""
"27118549","2014-11-25 03:52:43","0","142","group by in pandas DataFrame","1","2","","woshitom","4829","unutbu","844909"
"28438931","2015-02-10 18:20:04","2","240","Pandas, create columns after groupby","1","2","","woshitom","4829","Andy Hayden","360619"
"28758388","2015-02-27 05:48:21","1","915","Python, Pandas error with groupby","1","0","","woshitom","4829","",""
"26022172","2014-09-24 16:39:59","1","1343","python, how to convert a pandas series into a pandas DataFrame?","1","0","0","woshitom","4829","joaquin","83108"
"25842596","2014-09-15 07:12:02","1","2903","python, You must not use 8-bit bytestrings","1","6","","woshitom","4829","",""
"25885556","2014-09-17 08:17:50","0","971","python, dumping a pandas dataframe in a sql database","1","3","0","woshitom","4829","",""
"26385843","2014-10-15 15:04:19","2","292","Python, how to merge 2 pandas DataFrame","1","1","","woshitom","4829","EdChum","377833"
"28833074","2015-03-03 13:30:11","4","2516","Aggregate group with multi-level columns","1","2","0","Rutger Kassies","61775","unutbu","844909"
"26408751","2014-10-16 15:52:13","0","591","python pandas groupby optimisation","1","3","","Lucidnonsense","1175","",""
"25361828","2014-08-18 11:05:10","0","409","Plotting Pandas Time Data","1","2","","Lucidnonsense","1175","",""
"27151425","2014-11-26 14:18:10","3","2092","Rate of change over last n hours using pandas timeseries","1","7","0","cjbayesian","81","",""
"25489875","2014-08-25 15:59:56","17","6663","Pandas SettingWithCopyWarning When Using loc","1","4","","MattB","1325","",""
"26740433","2014-11-04 16:41:33","0","821","Index column names","1","0","","James Haskell","1585","acushner","9635"
"25007600","2014-07-29 02:59:00","1","71","add record to pandas dataframe by copying part of existing record","1","0","","Tomas D","103","EdChum","377833"
"25028754","2014-07-30 04:25:41","0","109","how to resample state change data for line chart?","1","0","","Tomas D","103","HYRY","94893"
"25296130","2014-08-13 21:05:58","0","72","Access column in data frame that shares a name with other columns","1","2","","thaweatherman","1467","chrisb","49933"
"25778680","2014-09-11 03:40:47","1","68","Issue with reindexing a multiindex","1","0","","bevanj","254","joris","133465"
"28798618","2015-03-01 20:23:07","1","1512","numpy.sum behaves differently on numpy.array vs pandas.DataFrame","1","4","","Heisenberg","8406","EdChum","377833"
"25977982","2014-09-22 15:38:07","0","2238","pandas rolling_min and rolling_max different behavior?","1","1","","Mishiko","341","sethp","124"
"26456532","2014-10-19 23:28:04","2","1574","Update columns in Pandas Dataframe rows when criteria in the rest of the row are met (in SQL UPDATE)","1","0","0","Alison S","1769","b10n","1166"
"25852709","2014-09-15 16:34:16","3","607","pandas - get a fraction of each multi-index level label rows","1","0","","Korem","11403","Korem","11403"
"25586783","2014-08-30 21:08:13","1","269","pandas: vectorize counting rows in time interval","1","0","","Korem","11403","behzad.nouri","74853"
"25508377","2014-08-26 14:29:30","6","788","pandas.algos._return_false causes PicklingError with dill.dump_session on CentOS","1","1","0","Korem","11403","Mike McKerns","33815"
"26006432","2014-09-23 23:51:52","1","4643","Create bokeh timeseries graph using database info","1","0","","melchoir55","6862","bigreddot","33752"
"26000625","2014-09-23 16:56:33","2","69","Odd results from simple group by","1","1","","DataByDavid","1039","Korem","11403"
"28754062","2015-02-26 22:32:24","0","318","Complex Excel Formula in Pandas","1","8","0","DataByDavid","1039","",""
"25062046","2014-07-31 14:49:30","2","450","Regression summary output: Order of categories","1","2","0","Rasmus Larsen","5751","jseabold","7923"
"27294137","2014-12-04 12:29:29","2","1292","Find max value in row and fill new column with that columns name using Pandas?","1","0","0","mattiasostmar","2879","behzad.nouri","74853"
"28562338","2015-02-17 13:11:03","0","44","separate text and numbers and convert to dataframe in python","1","1","","user1851008","13","Inbar Rose","41893"
"27595477","2014-12-22 01:16:21","-1","81","Drop contradicting duplicates from a pandas dataframe","1","0","","Hady Elsahar","2121","behzad.nouri","74853"
"25477255","2014-08-24 23:31:03","0","740","Python Pandas : dataframe groupby and aggregation UnicodeEncodeError","1","0","","Hady Elsahar","2121","",""
"25328663","2014-08-15 14:50:59","0","941","Merge misaligned pandas dataframes","1","5","","marcopah","826","FooBar","15774"
"26557465","2014-10-24 22:57:39","0","1067","trellis plots with pandas.tools.rplots: axes labels","1","4","","Timothy W. Hilton","431","Primer","10112"
"28543491","2015-02-16 14:20:53","1","103","pandas data frame: get maxima of a column after grouping by another coumn","1","0","","Michael","97","EdChum","377833"
"28546602","2015-02-16 17:02:58","0","392","pandas data frame: How to filter on on a column and afterwards build count and sum of other columns","1","0","","Michael","97","BrenBarn","243283"
"28601814","2015-02-19 08:42:32","1","1694","Python pandas: accumulate data frame rows by condition","1","0","0","Evgeny Eltishev","593","JAB","12411"
"26409153","2014-10-16 16:12:53","1","1165","Slicing a pandas series using a list of float slices","1","2","0","Ian Sudbery","1708","CT Zhu","52728"
"26998780","2014-11-18 16:10:49","1","708","programmatically add pandas DataFrame name to columns","1","4","","Bryan","6009","",""
"28204255","2015-01-28 23:15:55","0","55","How to split pandas data frame by many criteria","1","0","","metersk","11853","Anzel","19865"
"25298785","2014-08-14 01:41:45","0","55","Naming columns in pandas deletes data","1","2","","metersk","11853","",""
"28641147","2015-02-21 01:52:44","0","341","How to install pandas on a continuous integration server like bamboo with permission denied errors","1","0","","Shreyas","367","",""
"28541302","2015-02-16 12:19:14","21","33034","Pandas to_csv with quoting=3 (QUOTE_NONNUMERIC) doesn't work","1","0","0","jozxyqk","16451","",""
"27004842","2014-11-18 21:55:51","0","295","Get elements of Series B not in A","1","0","","Chuck Carlson","977","Paul H","65406"
"26941029","2014-11-15 00:23:34","1","63","Efficient way to add to a series without duplicates","1","0","","Chuck Carlson","977","HYRY","94893"
"26855000","2014-11-10 23:34:55","1","45","How to join two panda series without duplicating keys","1","0","","Chuck Carlson","977","joris","133465"
"28224333","2015-01-29 20:50:06","1","115","Column operations on pandas groupby object","1","0","","Bilentor","496","acushner","9635"
"25741898","2014-09-09 10:06:23","11","1479","Python bcolz how to merge two ctables","1","5","0","PlagTag","6117","James Tobin","3070"
"26897536","2014-11-12 22:05:29","11","10016","Python Pandas drop columns based on max value of column","1","1","0","professorDante","2290","Adam Hughes","14741"
"27829294","2015-01-07 21:53:23","3","108","Inconsistent interface of Pandas Series; yielding access to underlying data","1","4","","Nir Friedman","17137","Jeff","125552"
"28012054","2015-01-18 16:30:13","0","117","Create a new column in data frame from a dict","1","0","","user1911092","3951","",""
"25598093","2014-09-01 02:20:44","3","2911","use hour unit in pandas to_timedelta","1","3","","lucky1928","8752","DSM","342799"
"25909115","2014-09-18 09:35:12","5","2499","Fill data gaps with average of data from adjacent days","1","6","0","Fred S","1421","JohnE","29176"
"28823520","2015-03-03 03:22:26","0","127","pandas: linking two types of data from value_counts and dataframe","1","0","","user1923671","11","",""
"27597610","2014-12-22 06:34:05","0","84","How can I convert list to DataFrame, where items of list will act as column in DataFrame?","1","0","","Shahriar","13490","Miki Tebeka","13448"
"27582056","2014-12-20 16:18:46","0","144","How to split DataFrame using some constraint?","1","3","","Shahriar","13490","DSM","342799"
"27590796","2014-12-21 15:26:56","1","466","How can i make Dataframe for classification from movie review dataset?","1","1","","Shahriar","13490","",""
"25560044","2014-08-29 00:40:24","1","1539","Combine_first and null values in Pandas","1","0","","ba_ul","2049","chrisb","49933"
"28539093","2015-02-16 10:17:21","8","618","Error when plotting a pandas timeseries, if dates have timezones","1","2","","Romain Endelin","148","",""
"27535246","2014-12-17 21:35:37","2","618","Pandas - plot events with unequal interval","1","0","0","Alex Chekunkov","677","nitin","7242"
"25714496","2014-09-07 20:32:36","0","2496","Forex data from Quandl with Pandas","1","1","","Filipe Ferminiano","8403","Paul Tonga","46"
"27264542","2014-12-03 05:46:52","5","3934","Get Row and Column Names (argmax) for max entry in pandas dataframe","1","0","","kush","51","",""
"26306554","2014-10-10 19:18:43","1","656","ARMA Order Specification in Statsmodels","1","0","0","rami","39","",""
"26870116","2014-11-11 16:52:38","2","1170","Get original values from cumulative sum","1","0","0","richie","17638","Alex Riley","169618"
"25500217","2014-08-26 07:23:43","3","1375","Groupby Sum ignoring few columns","1","0","","richie","17638","Rutger Kassies","61775"
"28843222","2015-03-03 22:26:56","1","90","Pandas optimizing an interpolation/counting algorithm","1","4","0","Alex","18554","Alex","18554"
"26224878","2014-10-06 21:06:26","0","997","Viewing duplicated rows in Pandas","1","2","0","gammapoint","1083","Yoel","9164"
"27775437","2015-01-05 07:59:32","2","56","How to get the same data.frame with Data.Frame in pandas module of python?","1","0","","showkey","552","John Zwinck","240068"
"27831483","2015-01-08 01:17:09","3","2297","How to change date_range into string with the method in array?","1","0","","showkey","552","elyase","39559"
"28667154","2015-02-23 04:58:45","2","360","What is an efficient data structure for tokenized data in Python?","1","0","","araspion","693","JAB","12411"
"26940681","2014-11-14 23:42:12","0","104","Calculate time difference between alternating time stamp with a wrinkle (Python Pandas)","1","0","","chungsangh","353","",""
"26975299","2014-11-17 14:49:48","0","806","splitting pandas dataframe - np.array_split error","1","5","","yemu","26299","yemu","26299"
"26120553","2014-09-30 12:11:39","1","10171","Create pandas df from JSON where Column Headers and Rows are in separate arrays","1","0","","xav","4111","unutbu","844909"
"24945404","2014-07-24 23:02:29","1","697","Replacing missing data in pandas.DataFrame not working","1","3","","srodriguex","2910","behzad.nouri","74853"
"25411683","2014-08-20 18:11:47","1","233","Pandas and Py2exe ValueError","1","7","0","KidSudi","460","KidSudi","460"
"25773991","2014-09-10 19:56:01","4","18097","Plot table and display Pandas Dataframe","1","4","0","KidSudi","460","kiro","111"
"26754072","2014-11-05 09:54:17","0","1448","Splitting a column whose elements are dictionaries into many columns","1","1","","rafa","795","joris","133465"
"28661258","2015-02-22 18:01:39","12","16900","How to apply function to dataframe in place","1","1","0","hlin117","20824","",""
"27786227","2015-01-05 19:12:29","0","89","Pandas date parser sets day to current when missing","1","0","","Chet Meinzer","1691","joris","133465"
"28096028","2015-01-22 18:23:18","0","182","groupby to find row with max value is converting object to datetime","1","0","","Chet Meinzer","1691","unutbu","844909"
"27515320","2014-12-16 22:40:53","1","494","pandas if conditions met assign values to two variables","1","0","","Chet Meinzer","1691","HYRY","94893"
