id,creationdate,score,viewcount,title,answercount,commentcount,favoritecount,quest_name,quest_rep,ans_name,ans_rep
"66056196","2021-02-05 01:08:42","0","284","Converting Pandas Series to a List with indices preserved","1","1","","Hoori M.","700","BENY","318176"
"65948018","2021-01-29 02:36:04","3","6134","How to convert unix epoch time to datetime with timezone in pandas","1","0","0","kiasari","111","Trenton McKinney","57258"
"65961250","2021-01-29 20:26:28","0","3134","AttributeError: 'Index' object has no attribute 'to_excel'","1","0","","Pfalbaum","596","Sayandip Dutta","15622"
"66035566","2021-02-03 20:59:30","6","11241","UserWarning: Calling close() on already closed file. warn(""Calling close() on already closed file."")","1","1","0","Pfalbaum","596","jmcnamara","38386"
"65796666","2021-01-19 17:39:28","0","124","Pandas IndexingError","1","0","","sagit","1","",""
"65910188","2021-01-26 22:27:18","0","429","Change default decimal separator in pandas read_sql","1","0","","Rodrigo Ferreira","110","",""
"65995845","2021-02-01 15:55:12","0","107","Ratio of [value in cell to the left] to [sum of values above cell to the left] into a new column using pandas","1","0","0","Ricardo Barrios","29","Rick M","1012"
"65907736","2021-01-26 19:10:02","2","146","Pandas: transform complex numbers column into modulus and argument columns","1","0","","Xukrao","8049","Quang Hoang","146722"
"65908341","2021-01-26 19:55:23","-1","30","How to interpret column matrix to find best model for imbalanced dataset?","1","0","","HCU","51","",""
"65977652","2021-01-31 09:40:18","2","894","Why can't seaborn.pairplot finish drawing this plot?","1","2","","Akira","2574","Mr. T","11990"
"65871841","2021-01-24 14:36:49","0","67","How to calculate average returns over separate consecutive ranges determined by another column in Python?","1","2","","MardoG","111","PieCot","3564"
"65960370","2021-01-29 19:07:02","0","117","Converting data to matrix by group in Python","1","4","","edyvedy13","2156","",""
"65839937","2021-01-22 05:49:25","1","760","Pandas project a value of a group to every of each member of the group","1","0","0","Toto Lele","394","jezrael","824905"
"65912226","2021-01-27 02:47:04","1","926","Pandas Pivot the data based on all unique values in Dataframe","1","0","","Spandan Brahmbhatt","3794","Quang Hoang","146722"
"65937092","2021-01-28 12:27:31","0","121","read_pickle failing stochastically","1","12","","Atticus","147","",""
"66022547","2021-02-03 06:48:57","1","2339","KeyError('pandas._libs.interval') when opening a dataframe in Spyder","1","1","","bejewelled","195","",""
"65998560","2021-02-01 18:55:07","0","102","Python count number of daily changes in panel data","1","2","","mpollinger","63","mullinscr","1678"
"65848816","2021-01-22 16:16:18","2","531","Executing multiple insert queries to separate tables and scope of pyodbc.connection and cursor","1","3","","Jonathan Thornton","25","Parfait","104590"
"65796781","2021-01-19 17:47:51","2","204","How to combine a sales forecast, planned deliveries, and current inventory to project future inventory using python pandas","1","2","0","Calum","109","David Erickson","16443"
"65805647","2021-01-20 08:26:17","0","614","Opening too big geojson file on jupyter notebook","1","2","","Nabih Bawazir","6401","Ferris","5345"
"65888305","2021-01-25 16:06:26","-1","146","How to extract text from nested list in python and put in column?","1","1","","Andrea","57","",""
"65948863","2021-01-29 04:37:47","0","54","How to add column to dataframe after converting from json?","1","0","","Andrea","57","",""
"65818610","2021-01-20 22:27:45","0","614","How to install pandas in blender 2.80 python on ubuntu?","1","1","","André Betz","1301","",""
"66061028","2021-02-05 09:49:52","3","684","Pandas won't recognize date while reading csv","1","6","","Tomahawk44","93","",""
"65956467","2021-01-29 14:37:02","1","143","How can I make my FacetGrid plot work for the data below?","1","11","","johnadem","153","",""
"65943865","2021-01-28 19:20:09","1","214","Cleaning categorical data with Pandas (Python)","1","0","","johnadem","153","sophocles","13613"
"66037049","2021-02-03 23:06:41","1","24","How can I split out this list containing a dictionary into separate columns?","1","1","","johnadem","153","arhr","1515"
"65838907","2021-01-22 03:27:21","0","137","Pandas: apparent type mismatch using apply","1","2","","zar3bski","2783","Bing Wang","1548"
"66018425","2021-02-02 22:17:32","0","21","Select DF rows based on value from other DF","1","4","","Saketh Garuda","79","",""
"65946342","2021-01-28 22:51:26","1","56","How do I count inside a dataframe using unique values and conditional?","1","0","0","Daniel Arges","345","ALollz","58025"
"65910850","2021-01-26 23:37:46","1","34","How can I get a value from other dataframe's column based on other index?","1","3","","Daniel Arges","345","Joe Ferndz","8452"
"65891961","2021-01-25 20:25:28","-2","165","Pandas dataframe: create new column using conditional and slicing string","1","0","","Daniel Arges","345","",""
"66067688","2021-02-05 17:16:47","0","52","groupby() cumsum() with 4 columns","1","6","","Daniel Arges","345","",""
"65911172","2021-01-27 00:15:37","1","602","Import csv with inconsistent count of columns per row with original header use pandas","1","2","","314mip","383","Martin Evans","45841"
"66026853","2021-02-03 11:44:25","0","625","pyspark toPandas() IndexError: index is out of bounds","1","2","0","Luca Clissa","820","Luca Clissa","820"
"65810887","2021-01-20 13:52:22","0","1004","decorrelation of variables and PCA","1","0","0","RobertP.","215","",""
"65863568","2021-01-23 19:35:05","2","650","Xarray datetime to ordinal","1","0","","HMadadi","391","",""
"66066980","2021-02-05 16:29:26","-1","1284","How to plot average of values for a year","1","1","","CSCSCSCSCSCSCSCSCS","51","",""
"65843780","2021-01-22 10:54:05","2","1343","Pandas str.contains() not working in some cases","1","2","","Bobby Klann","90","jezrael","824905"
"65853774","2021-01-22 22:47:24","1","57","Calculate which Tickets would be open if I have a max open at the same time","1","0","","supermodo","675","supermodo","675"
"66086553","2021-02-07 09:54:35","1","77","Speed up the calculation of a new feature (a cycle about rows for a time and object)","1","5","","Tim Gates","41","Pierre D","24067"
"65794403","2021-01-19 15:22:12","1","619","Replace all values in a column with math from that variable","1","0","","Spaceglider","97","Celius Stingher","17870"
"65847279","2021-01-22 14:43:48","1","178","Split a dataframe into chunks where each chunk has no common non-zero element with the other chunks","1","2","0","Fredrik Nilsson","549","Ben.T","29190"
"65925885","2021-01-27 19:17:19","1","26","Creating a dataframe from monthly values which dont start on january","1","0","0","alosc","63","Quang Hoang","146722"
"65817162","2021-01-20 20:28:56","0","29","How to sort the values in dataframe after carrying out logical operations on the data?","1","1","","Kushal agrawal","142","Jonathan Leon","5450"
"65903359","2021-01-26 14:37:01","0","55","Replacing + sign with sum of those 2 numbers in Pandas dataframe","1","0","","prasad rao","23","",""
"66083564","2021-02-07 01:01:14","0","50","Cannot load data from spreadsheet properly","1","7","","Paweł Długosz","129","Ferris","5345"
"65935989","2021-01-28 11:14:08","0","100","Merge two dataframes with special condition: rewrite how function of pandas.merge","1","4","","Nre","271","",""
"65938552","2021-01-28 13:57:32","2","86","How to split messy string to letters and numbers using Regex in Python","1","0","","madmax80","171","Wiktor Stribiżew","608808"
"65866668","2021-01-24 02:39:09","1","1508","Merging multiple CSV files based on specific column - Python","1","0","","Aaron Kuswara","11","",""
"65882103","2021-01-25 09:34:03","1","492","I want to be able to create a polynomial function using the data frame column names as terms and the column values as their power raised to it","1","6","","Mohammed Nadeem","69","Stef","28796"
"65947038","2021-01-29 00:07:07","0","65","How to filter one condition and extract the data based on the filtered condition in python?","1","4","","H.Cho","19","",""
"65916672","2021-01-27 09:54:08","0","289","Python: I've got some Problems with pandas (tuple indices must be integers or slices, not str)","1","2","","lxg95","563","",""
"66057024","2021-02-05 03:07:54","1","1825","Fast loop through using Pandas - uszipcode","1","3","","Cks","304","Ferris","5345"
"66052785","2021-02-04 19:46:34","-2","891","Python: Interpolate data to specific x values","1","1","","Oliver W","7","",""
"65820960","2021-01-21 03:55:00","3","2887","fasttext error: predict processes one line at a time (remove '\n')","1","0","","Osca","1600","",""
"65945651","2021-01-28 21:42:19","0","203","series.str.split(expand=True) returns error: Wrong number of items passed 2, placement implies 1","1","2","","Osca","1600","",""
"66085490","2021-02-07 07:23:45","1","1315","How to make bins of different sizes using pandas?","1","7","","M_S_N","2774","anon01","10638"
"65919297","2021-01-27 12:34:39","0","342","Clustering and Contours in a Scatter Plot","1","0","","PKL","55","",""
"65799350","2021-01-19 20:51:18","1","73","Using zip and percentile together - Python","1","3","","PKL","55","David Erickson","16443"
"65898645","2021-01-26 09:18:22","2","265","Cut Pandas dataframe based on unique values per column","1","1","","aaa","65","Chris","29147"
"65974978","2021-01-31 01:43:34","-2","208","Pyspark Dataframe udf dependent on previous index value","1","3","","ayrnee","31","mck","41067"
"66031892","2021-02-03 16:42:12","2","47","Stacking just one of the bars on a pandas MultiIndex dataframe using matplotlib bar plot","1","0","","Sergio","357","ALollz","58025"
"66063711","2021-02-05 12:57:28","1","105","How to compare two DataFrames and return a matrix containing values where columns matched","1","0","","coder","538","Shubham Sharma","69067"
"65996636","2021-02-01 16:42:21","2","76","Aggregation involving two columns in pandas","1","1","","David Masip","2188","Quang Hoang","146722"
"65997933","2021-02-01 18:10:03","1","37","Change this row and previous row vectorised in pandas","1","0","","Student","522","ggaurav","1774"
"65955108","2021-01-29 13:10:28","0","47","Pandas GroupBy Aggregation Behavior","1","0","","Christian Lamprecht","88","Christian Lamprecht","88"
"65955235","2021-01-29 13:18:16","1","222","Elegant way to add one row DataFrame to another DataFrame","1","0","0","cph_sto","7234","jezrael","824905"
"65887092","2021-01-25 14:52:58","0","189","pandas read from excel with multilevel columnnames and concat","1","0","","HoneyBadger786","89","Chris Schmitz","618"
"65999418","2021-02-01 20:05:48","0","103","Average over Grouped By Ids given an interval to Create new File","1","2","","Celeste Wilson","45","",""
"65963714","2021-01-30 01:15:21","2","414","How to use SQL minus query equivalent between two dataframes properly","1","1","","ychaulagain","73","Scott Boston","147783"
"65837930","2021-01-22 00:57:15","1","436","How to get an ordered count of month names from a datetime index","1","0","","Tim Williams","35","",""
"65820991","2021-01-21 03:59:18","1","503","Melt multiple columns to correspondent columns based on prefix in Pandas","1","0","","ah bon","9345","sammywemmy","27208"
"66086988","2021-02-07 10:47:12","0","118","Iterately read sheets from excel file and modify column names in Python","1","0","","ah bon","9345","Ferris","5345"
"66086359","2021-02-07 09:29:46","1","35","Split one dataframe to multiple sub-dataframes based on common columns in Pandas","1","0","","ah bon","9345","Shubham Sharma","69067"
"65961978","2021-01-29 21:28:39","-1","53","Extending the Value of non-Missing Cells to Subsequent Rows in Pandas","1","2","","Nelson Chung","67","",""
"66022964","2021-02-03 07:27:31","0","176","Order a pivot table by data in pandas","1","0","","Praneeth Vasarla","113","jezrael","824905"
"65805316","2021-01-20 08:01:09","4","2685","How to change variable type when working with pandas-profiling?","1","16","","Mohith7548","1282","Mohith7548","1282"
"65917711","2021-01-27 10:57:31","2","1541","Save Selection of Pandas Dataframe to csv","1","1","","aerioeus","1358","Wouter","3201"
"66030368","2021-02-03 15:15:23","2","774","Count the number of days from consecutive timeperiods (Python, datetime)","1","2","0","Henri","1079","Rick M","1012"
"65938407","2021-01-28 13:49:10","1","425","Replace values in a pandas dataframe with a dict","1","1","","Henri","1079","jezrael","824905"
"65955931","2021-01-29 14:02:23","1","10465","Returning greater than and less than values in pandas","1","0","0","Thomas Bever","47","jezrael","824905"
"65826843","2021-01-21 11:52:29","1","56","How to reassign values in pandas columns, conditional on other columns?","1","0","","Marla","340","jezrael","824905"
"66045484","2021-02-04 12:18:27","1","31","Python Pandas - Dataset with many columns - want to iterate over each column, add row values to new list only from fields that are not null","1","1","","tenebris silentio","519","jezrael","824905"
"65792729","2021-01-19 13:44:14","0","142","How to flatten multilevel index in Pandas","1","1","","Alexander Gavrailov","3","",""
"66031085","2021-02-03 15:56:15","2","233","str.contains doesn't find partial matches","1","0","","plnnvkv","541","Quang Hoang","146722"
"65893752","2021-01-25 23:18:26","-1","145","Strip a single quotation ( ' ) from a list from CSV","1","1","","chrisHG","80","",""
"65920662","2021-01-27 13:59:28","1","233","Searching for words using str.contains and regex in dataframe is slow, is there a better way?","1","6","","Toms Code","1449","Ryszard Czech","18083"
"65934833","2021-01-28 10:02:08","1","193","How to replace non string values with Nan in pandas series?","1","1","","uldrsk","93","jezrael","824905"
"66061546","2021-02-05 10:25:51","0","358","Select all rows that contain the first x unique values in another column in Pandas [Python]","1","1","","hmnoidk","545","",""
"65830363","2021-01-21 15:16:47","1","33","merging on pandas: reduce the set of merging variables when match is not possible","1","0","","Albert Rodríguez","43","anky","74174"
"65934762","2021-01-28 09:57:51","1","61","How to merge two pd.Series without duplicates, keeping the alternating order","1","0","","Eiffelbear","399","",""
"65995136","2021-02-01 15:10:30","2","3098","How to append dataframe to existing Excel file based on headers with python","1","2","","Praveen K M","267","Miguel Trejo","5983"
"66064591","2021-02-05 13:56:36","1","252","Counting NaN values in pandas group by","1","4","","Jonas Palačionis","4591","Ralubrusto","1394"
"66082324","2021-02-06 21:48:41","1","130","I am trying to calculate the p_value using the stats model","1","0","","Omar Sobhy","29","Celius Stingher","17870"
"65985085","2021-01-31 22:49:59","-1","277","Scrape HTML Table with Python and Dealing with Hidden Rows","1","6","","Stephen Strosko","597","goalie1998","1427"
"65852394","2021-01-22 20:33:33","0","320","python: split dataframe in multiple dataframes with for loop","1","3","","YellowSkin","25","",""
"65975655","2021-01-31 04:10:26","0","34","The total number of times User U bought Item T out of the 3 recent months","1","0","","Sarray Thamer","13","sudeep","404"
"66049041","2021-02-04 15:48:56","0","53","Under the impression that these two SQL queries would give the same output, yet they have wildly different results","1","1","","CoryTrevor","3","Gordon Linoff","1243608"
"65919961","2021-01-27 13:15:55","1","690","Convert pandas series with list values into boolean dataframe","1","0","","arundeep78","159","jezrael","824905"
"66083920","2021-02-07 02:09:38","0","59","mean of rows based on column value 0 or 1","1","1","","user8968494","35","Ferris","5345"
"65842209","2021-01-22 09:07:46","12","7947","How to downcast numeric columns in Pandas?","1","4","0","Mykola Zotko","15662","jezrael","824905"
"65848125","2021-01-22 15:35:41","-1","43","How to convert json file as pandas readable","1","0","","roopesh k.r","1","Jonathan Leon","5450"
"65809099","2021-01-20 11:57:49","-1","63","nested json embeed in a column to csv python","1","1","","Ashok kumar","49","",""
"65980177","2021-01-31 14:20:36","2","95","Pandas fillna by most recent date","1","0","","Tom","1013","Vishnudev Krishnadas","10689"
"65989730","2021-02-01 08:58:11","1","433","Number of days between two dates of and index","1","0","","No Erocla","41","jezrael","824905"
"65977516","2021-01-31 09:23:23","0","366","Print two points with mpf.plot mplfinance","1","3","","Yvar","155","",""
"65967087","2021-01-30 10:48:42","0","150","TypeError after trying to plot dataframe with mpf.plot","1","2","","Yvar","155","Ollie in PGH","2559"
"65831777","2021-01-21 16:35:21","0","192","Split value in pandas dataframe","1","0","","Yvar","155","",""
"65861595","2021-01-23 16:28:36","0","1038","Append only last row in a panda dataframe to a new dataframe","1","2","","Yvar","155","r.burak","514"
"66075869","2021-02-06 10:31:58","0","98","Find the highest high 5 Dates back","1","0","0","Yvar","155","AmineBTG","597"
"66020948","2021-02-03 03:44:26","1","561","Pandas check if the sum of two columns within the same group equals","1","0","","Leo Yang","29","anky","74174"
"65795258","2021-01-19 16:10:47","0","71","Pandas/Python - Create New Column which pulls out only digits from a column string","1","0","","James","1","",""
"65879807","2021-01-25 06:15:49","0","26","Easy way (transform/map ?) to create column denoting whether a corresponding field is new/old","1","0","","asimo","2340","",""
"65810324","2021-01-20 13:17:56","0","77","Pandas: Count user instances in a adaptive date range","1","0","","sketing","9","Pierre D","24067"
"65803286","2021-01-20 04:54:53","0","1775","How to add multiple bar graph in subplot in Matplotlib","1","0","","sheel","467","Trenton McKinney","57258"
"65793898","2021-01-19 14:49:57","0","62","Multi level categorical excel data representation with python","1","0","","Monta","69","Monta","69"
"65928450","2021-01-27 22:37:22","1","130","How to groupby a column which contains a list","1","0","","Damien Borowski","37","Trenton McKinney","57258"
"65795513","2021-01-19 16:25:53","1","173","Pandas resample only when makes sense","1","0","","Marios Karaoulis","91","Tom","8350"
"65962699","2021-01-29 22:42:29","-1","714","Max- Min Normalization range related confusion","1","6","","Encipher","1370","",""
"65942155","2021-01-28 17:23:11","1","45","Pandas dataframe. Why data displayed is different from the stored one?","1","2","","Elias","15","noah","2616"
"65973689","2021-01-30 22:16:02","0","350","Remove outliers by 2 groups based on IQR in pandas data frame","1","0","0","RGRGRG","921","",""
"65826367","2021-01-21 11:24:14","0","248","Loop a SQL query row by row on a pandas dataframe","1","0","","Tatsuya","127","",""
"66078978","2021-02-06 16:11:34","0","82","Detect similar rows and make list for each same elements group in pandas dataframe","1","2","","Burak","35","n1colas.m","3873"
"65857780","2021-01-23 09:51:48","1","244","Select rows from dataframe where column values are lists of strings","1","0","","DankyKang","25","sepideh_ssh","200"
"66086232","2021-02-07 09:12:30","0","88","Keep only first occurrence of continuous repetition of values in a dataframe","1","0","","Mohd Bilal","101","Arkadiusz","1845"
"65918126","2021-01-27 11:23:18","0","213","Pandas, combine strings from two columns for ticks value in plot","1","0","","BlueMango","463","David","871"
"66073384","2021-02-06 03:48:14","0","50","In Pandas, how do I find every 3rd row for each key in one column and add a new column with the 3rd row's info?","1","0","","Keyang  Zhang","123","Rob Raymond","29278"
"65835967","2021-01-21 21:25:44","1","83","Python column hierarchy creation for groupby","1","2","0","Philippe","727","BallpointBen","9526"
"65850045","2021-01-22 17:34:30","2","266","Concat multiple dataframes in Python reorders the columns by alphabet","1","0","","Philippe","727","ti7","16445"
"65904279","2021-01-26 15:32:26","1","366","Scatter Pie Plot Python Pandas","1","0","","pandasman","90","Quang Hoang","146722"
"66013795","2021-02-02 16:33:03","2","876","Consistent colour across Matplotlib Groupby Graph","1","1","0","pandasman","90","DeX97","637"
"65820012","2021-01-21 01:36:17","1","2879","Unable to convert a list into a dataframe. Keep getting the error ""ValueError: Must pass 2-d input. shape=(1, 4, 5)""","1","6","","A.Bux","83","",""
"66056114","2021-02-05 00:58:26","-1","36","After building a simple GUI in tkinter that prompts users to enter a value, how do you actually use their entered values?","1","2","","A.Bux","83","",""
"65856324","2021-01-23 06:18:49","0","491","How to remove integer values from column with pandas","1","0","","Sashaank","890","Mayank Porwal","33490"
"65966724","2021-01-30 10:07:50","1","320","Plot sub-bar charts on a dataframe groupby","1","5","","Lko","252","",""
"65976203","2021-01-31 06:00:23","0","116","Is it possible to filter output in Python depending on previous row","1","2","","alqueen","241","Valdi_Bo","30103"
"66026621","2021-02-03 11:29:58","0","49","Fill column with ones based on the count of another column python pandas","1","0","","Abhishek Kulkarni","654","jezrael","824905"
"65943678","2021-01-28 19:05:24","0","160","Pandas group-by error duplicate axis but no duplicate values","1","0","","Philippe Haumesser","627","Ankush Chavan","1051"
"65932449","2021-01-28 07:06:58","0","75","Find previous time gap and next time gap between non nan values","1","0","","Sara","312","",""
"65924897","2021-01-27 18:09:47","1","596","Get next non nan values in pandas dataframe","1","0","0","Sara","312","sammywemmy","27208"
"65993367","2021-02-01 13:13:47","0","201","Find the next non NaN value's timestamp","1","2","","Sara","312","Freek Wiekmeijer","4601"
"65868790","2021-01-24 09:10:57","3","45","Is there any way to change the index of the dataframe for ploting?","1","0","","Samrat Alam","558","wwnde","26169"
"65892661","2021-01-25 21:25:32","0","48","assign value from one dataframe to another by rank using loop","1","2","","importm","305","Scott Boston","147783"
"65852616","2021-01-22 20:53:04","0","100","Python read csv to Dataframe, stuggeling with date columns","1","1","","kopsman","67","It_is_Chris","13569"
"65869145","2021-01-24 09:51:57","-1","377","Found input variables with inconsistent numbers of samples: [2788, 1813] I also tried to reshape both but it didn't help at all:","1","2","","Gautam Kashyap","7","",""
"65793619","2021-01-19 14:33:16","0","57","Python add pandas.core.series.Series to excel","1","0","","Alex Horrillo","45","itsDV7","854"
"66063146","2021-02-05 12:16:56","2","226","Separate multiple variables in same column","1","2","","Danny","33","jezrael","824905"
"65849240","2021-01-22 16:41:06","0","41","Convert JSON file to xls correctly","1","0","","lf_celine","653","",""
"65958071","2021-01-29 16:17:00","1","1020","Send xls file to S3 in python","1","2","","lf_celine","653","",""
"65951102","2021-01-29 08:31:39","0","34","Keep rows in df1 based on indices in in df2","1","0","","fendrbud","99","jezrael","824905"
"65936999","2021-01-28 12:19:51","0","88","Convert string to already existing variable (pandas)","1","1","","J. Dionisio","159","crissal","2557"
"65987638","2021-02-01 05:35:17","1","37","pandas indexes cause difficulty concatenating dataframes","1","0","","PlanetAtkinson","85","Suhas Mucherla","1383"
"65988784","2021-02-01 07:40:26","1","151","Uncommon rows based on a column in pandas","1","0","","Wiliam","1068","jezrael","824905"
"65832503","2021-01-21 17:17:08","0","28","Going over the dataframe to locate rows where there is datetime.datetime object","1","0","","Wiliam","1068","Quang Hoang","146722"
"65902730","2021-01-26 13:59:03","2","442","Combining DataFrame on Datetime index, summing values in other rows if same index","1","0","","mymemesarespiciest","501","sophocles","13613"
"65886227","2021-01-25 14:00:19","0","122","Update columns in pandas Dataframe like excel","1","0","","chic9009","77","",""
"66029139","2021-02-03 14:06:26","0","32","looping over columns and rows in python which requires using previous elements","1","1","","wild west","15","",""
"65809369","2021-01-20 12:15:18","1","46","Splitting Dataframe into different group by product","1","0","0","Kevin Nash","1511","jezrael","824905"
"65801230","2021-01-19 23:53:37","2","3101","Pandas read_excel doesn't read certain xlsx files, returns empty dataframe","1","2","","Thuan","21","",""
"65817622","2021-01-20 21:03:08","0","107","Python Pandas loc Iterate DataFrame Email Report","1","0","","mahai217","57","",""
"66039397","2021-02-04 04:32:41","-1","39","Create a specified range of random integers given the condition","1","0","","greymatter","21","",""
"65840485","2021-01-22 06:45:34","0","191","Merging of 2 separate excel file based 3 condition using python, pandas","1","3","","ThanksForHelping","161","",""
"65917608","2021-01-27 10:51:27","2","429","How to Sum by Column in Pandas DF and Remove Additional Rows","1","0","","Dean","2316","Punker","1778"
"65928524","2021-01-27 22:44:24","0","110","Compute rolling function per group only if rows meet certain conditions with Pandas","1","2","","mgiom","57","BENY","318176"
"66041822","2021-02-04 08:24:32","1","662","Pandas groupby - Apply circular mean to aggregate 10-minutely data into hourly data - Faster?","1","1","","jfaulhab","13","arhr","1515"
"65881093","2021-01-25 08:16:25","1","61","pandas category that includes the closest greater value","1","3","","theletz","1733","jezrael","824905"
"65962053","2021-01-29 21:35:49","1","2397","KeyError: [columns] not in index","1","2","","Michael Kessler","73","",""
"66029669","2021-02-03 14:35:15","2","112","Pandas keep original placement of values","1","2","","Will","245","Shubham Sharma","69067"
"66013749","2021-02-02 16:30:49","0","46","Python String to File","1","0","","Will","245","bherbruck","2167"
"65796275","2021-01-19 17:13:01","0","33","Pandas filter out a column","1","3","","Will","245","BENY","318176"
"66008729","2021-02-02 11:22:49","0","150","draw a grouped bar graph from a dataframe originated from an sql query grouped on multiple attributes","1","0","","nricks","13","",""
"65954888","2021-01-29 12:54:57","0","34","Get the list of unique elements from multiple list and count of unique elements-column as list in data frame","1","2","","Gaurav Bhattacharjee","3","joostblack","2465"
"66008908","2021-02-02 11:34:47","0","111","How to detect that large pandas dataframe has different data then before","1","0","","Vasily Basov","3","Alexis Drakopoulos","1125"
"66010859","2021-02-02 13:38:19","0","148","histogram is not visible using matplotlib and would like to group values in the x axis within intervals","1","6","","Mouna Camelia Hammoudi","622","JohanC","71946"
"65986009","2021-02-01 01:19:16","0","426","Pandas if column contains any of the keyword in a list. Then how can I check which keyword(s) are found?","1","1","","SSS","631","",""
"65844134","2021-01-22 11:18:26","0","397","Python Pandas Dataframe.to_csv behaving differently than Saving as CSV within Excel","1","0","","Niper","63","Niper","63"
"66056359","2021-02-05 01:32:25","1","69","Plot multiple small line graphs","1","0","","carousallie","786","Quang Hoang","146722"
"65975997","2021-01-31 05:19:48","1","53","Repeating columns based on corresponding column values and rows based on total values in pandas dataframe","1","2","","Shaykh_Python","49","r.burak","514"
"65915219","2021-01-27 08:16:35","0","117","Pandas: Find time patterns","1","1","","HmmRfa","34","",""
"66059879","2021-02-05 08:23:12","1","34","Divide all row values of specific columns in pandas to have a rowsum of 1","1","0","","PV8","5852","jezrael","824905"
"66042243","2021-02-04 08:54:05","1","37","Pandas extrac number with a decimal operator afer $ from a string","1","1","","PV8","5852","Wiktor Stribiżew","608808"
"65963098","2021-01-29 23:32:36","0","644","Simple heatmap with 2 1D columns as x and y-axis, and 1 1D column as z-axis","1","0","","Hud","301","Ehsan","12082"
"66014460","2021-02-02 17:15:12","0","326","pandas.DataFrame.rolling summing the current row value and the next 2 row value based on Id and time index, to the 1st row's value","1","0","","sogu","2768","sogu","2768"
"66035189","2021-02-03 20:28:30","0","219","how to assign a pandas.core.series.Series to a pandas dataframe column","1","0","","AlSub","1384","Quang Hoang","146722"
"65942853","2021-01-28 18:07:13","1","457","How to properly declare 'NaT' in a python function to be applied on a pandas dataframe?","1","1","","AlSub","1384","Mahrad Hanaforoosh","521"
"65908656","2021-01-26 20:16:25","1","113","How to properly iterate over each row for a set of pandas dataframe","1","0","","AlSub","1384","Quang Hoang","146722"
"65893741","2021-01-25 23:17:30","0","40","Replacing dataframe row-element string inside a python dictionary","1","0","","AlSub","1384","Bennimi","428"
"65837791","2021-01-22 00:38:01","0","11","How to read in a csv and create new columns in the resulting dataframe based on results of presence/absence of strings in some of the columns?","1","0","","user","653","",""
"66072223","2021-02-06 00:04:36","1","537","How to plot uneven number of subplots for seaborn histplot","1","1","","user","653","Trenton McKinney","57258"
"65917369","2021-01-27 10:37:26","0","34","Drop all rows from a dataframe based on value","1","0","","Martijn van Amsterdam","326","jezrael","824905"
"65920908","2021-01-27 14:13:53","2","25","Splitting strings with dates of similar cells","1","2","","Martijn van Amsterdam","326","Quang Hoang","146722"
"66049426","2021-02-04 16:09:51","1","1278","Python how to search value in one csv based on another csv - pandas?","1","0","","Jonathan Zier","160","sophocles","13613"
"65983048","2021-01-31 18:57:15","1","148","How to convert each nested dictionary' element to a new pandas column?","1","4","","Anas.S","193","Hoori M.","700"
"65889052","2021-01-25 16:54:33","0","31","How to convert a list with dictionaries into new pandas columns?","1","1","","Anas.S","193","Mayank Porwal","33490"
"65816113","2021-01-20 19:13:21","0","610","How to convert GTFS-RT Trip Updates data to a dataframe?","1","0","","Anas.S","193","Jonathan Leon","5450"
"65880933","2021-01-25 08:02:18","1","18","Is there a way to change id of data frames appended in Pandas?","1","0","","Ryan Oh","597","jezrael","824905"
"66003477","2021-02-02 04:00:16","0","63","Python Numpy: int arrays can be converted to a scalar index","1","11","","yali khan","15","Kris","22099"
"65967151","2021-01-30 10:57:10","1","29","How to understand my Twitter data frame pivot","1","0","","Jimmy K","133","",""
"65812369","2021-01-20 15:17:37","0","305","compare two columns in a excel using pandas","1","0","","riku_zac","55","",""
"65821691","2021-01-21 05:34:16","0","692","Manually update Dash table from user Input","1","0","0","Paritosh Sharma","1","",""
"65836965","2021-01-21 22:54:35","0","22","How can I join a df made in iteration, to build a big df?","1","3","","Agustin Gonzalez Ribas","305","Danail Petrov","1875"
"65848178","2021-01-22 15:39:10","1","209","Pandas dataframe only reading first value, NaN for everything else","1","3","","David Cady","61","Danail Petrov","1875"
"65911646","2021-01-27 01:25:59","0","45","Find Matching rows in the data frame by comparing all rows based on certain conditions","1","0","","Hardeep ","1","",""
"65925336","2021-01-27 18:38:10","0","43","Is there a way to convert a time-series of rows (same feature, 5 rows [1 for each year]) into a single feature with 20 columns using Pandas?","1","0","","Ry Covington","1","",""
"65893716","2021-01-25 23:15:04","0","1898","How to extract values in a JSON file into separate columns in a dataframe row","1","0","","Apolo Reis","97","Trenton McKinney","57258"
"65941589","2021-01-28 16:50:05","1","1072","I cannot create a pandas data frame with exec() function in python","1","2","0","cc88","143","",""
"66008719","2021-02-02 11:22:20","1","42","How to use conditional property in pandas group by","1","1","","Shadow Walker","989","jezrael","824905"
"66049760","2021-02-04 16:28:16","0","32","How to join two pandas dataframe","1","1","","Shadow Walker","989","CrookedCloud","116"
"66042597","2021-02-04 09:17:11","1","32","How can I create a DataFrame with Results from a comparison Matrix?","1","0","","djn","19","jezrael","824905"
"65934592","2021-01-28 09:47:08","3","558","How to concatenate data frames with unequal number of rows and different column names","1","2","","Suneel Kumar","137","jezrael","824905"
"65936142","2021-01-28 11:23:41","1","166","how to make two rows to single row based on index in python","1","0","","Suneel Kumar","137","jezrael","824905"
